#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_011118135.2	PRJNA230403	SAMN07193435	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=PNUSAS010176	na	latest	Complete Genome	Major	Full	2022-03-24	ASM1111813v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/118/135/GCA_011118135.2_ASM1111813v2	from large multi-isolate project	na	na	haploid	bacteria	4657771	4657771	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-06	4538	4282	120	na
GCA_019915625.1	PRJNA292661	SAMN20360260	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N18S1429	18MN08GT11-3	latest	Complete Genome	Major	Full	2021-09-09	ASM1991562v1	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/625/GCA_019915625.1_ASM1991562v1	from large multi-isolate project	na	na	haploid	bacteria	4646351	4646351	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	4501	4278	120	34867920
GCA_010451275.2	PRJNA230403	SAMN09199050	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=PNUSAS039653	na	latest	Complete Genome	Major	Full	2022-03-24	ASM1045127v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/451/275/GCA_010451275.2_ASM1045127v2	from large multi-isolate project	na	na	haploid	bacteria	4742074	4742074	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-05	4637	4378	119	na
GCA_010007645.2	PRJNA292661	SAMN12586937	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N18S0035	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1000764v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/007/645/GCA_010007645.2_ASM1000764v2	from large multi-isolate project	na	na	haploid	bacteria	4673987	4673987	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4524	4302	120	34867920
GCA_010913555.2	PRJNA292661	SAMN05416439	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N58646	na	latest	Complete Genome	Major	Full	2023-06-14	ASM1091355v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/913/555/GCA_010913555.2_ASM1091355v2	from large multi-isolate project	na	na	haploid	bacteria	4847843	4847843	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-04-20	4686	4457	119	na
GCA_010461165.2	PRJNA292661	SAMN08113963	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N16S084	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1046116v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/461/165/GCA_010461165.2_ASM1046116v2	from large multi-isolate project	na	na	haploid	bacteria	4775501	4775501	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4642	4403	120	na
GCA_019915705.1	PRJNA292661	SAMN20351457	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N17S288	17NY04GT13-S3	latest	Complete Genome	Major	Full	2021-09-09	ASM1991570v1	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/915/705/GCA_019915705.1_ASM1991570v1	from large multi-isolate project	na	na	haploid	bacteria	4658520	4658520	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-31	4513	4286	120	na
GCA_016775625.1	PRJNA186035	SAMN10574820	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CFSAN080607	na	latest	Complete Genome	Major	Full	2021-02-01	ASM1677562v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/775/625/GCA_016775625.1_ASM1677562v1	from large multi-isolate project	na	na	haploid	bacteria	4880480	4880480	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-01-26	4761	4533	124	na
GCA_005543515.2	PRJNA292661	SAMN10132878	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM N17S546	na	latest	Complete Genome	Major	Full	2021-09-09	ASM554351v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/543/515/GCA_005543515.2_ASM554351v2	from large multi-isolate project	na	na	haploid	bacteria	4669033	4669033	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	4523	4297	120	na
GCA_010762755.2	PRJNA230403	SAMN05437761	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=PNUSAS003019	na	latest	Complete Genome	Major	Full	2022-03-24	ASM1076275v2	CDC	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/762/755/GCA_010762755.2_ASM1076275v2	from large multi-isolate project	na	na	haploid	bacteria	4543956	4543956	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-05	4389	4123	121	na
GCA_016451985.1	PRJNA622256	SAMN14504941	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=CVM 35189	na	latest	Complete Genome	Major	Full	2020-12-31	ASM1645198v1	FDA-CVM	GCF_016451985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/451/985/GCA_016451985.1_ASM1645198v1	na	na	na	haploid	bacteria	5084640	5084640	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-14	4995	4769	125	32883017
GCA_010448175.2	PRJNA292666	SAMN07237761	na	na	165302	28901	Salmonella enterica subsp. enterica serovar Reading	strain=FSIS1701482	na	latest	Complete Genome	Major	Full	2021-09-09	ASM1044817v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/448/175/GCA_010448175.2_ASM1044817v2	from large multi-isolate project	na	na	haploid	bacteria	4669025	4669025	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-02	4525	4295	120	34867920
