#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_052721285.1	PRJNA1309753	SAMN50770378	na	na	299767	299767	Enterobacter ludwigii	strain=C3B3	na	latest	Complete Genome	Major	Full	2025-09-19	ASM5272128v1	Horticulture and Crop Science, The Ohio State University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/721/285/GCA_052721285.1_ASM5272128v1	na	na	na	haploid	bacteria	4718036	4718036	54.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-09-02	4516	4334	115	na
GCA_001750725.1	PRJNA343411	SAMN05787341	na	reference genome	299767	299767	Enterobacter ludwigii	strain=EN-119	na	latest	Complete Genome	Major	Full	2016-10-03	ASM175072v1	Zhejiang Sci-Tech University	GCF_001750725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/750/725/GCA_001750725.1_ASM175072v1	na	assembly from type material	na	haploid	bacteria	4952770	4952770	54.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-09-20	4670	4459	123	na
GCA_030706805.1	PRJNA812595	SAMN32978021	na	na	299767	299767	Enterobacter ludwigii	strain=2023CK-00067	na	latest	Complete Genome	Major	Full	2023-08-10	ASM3070680v1	Utah Public Health Laboratory Infectious Disease submission group	GCF_030706805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/706/805/GCA_030706805.1_ASM3070680v1	na	na	na	haploid	bacteria	4866464	4866464	54.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-03	4688	4502	118	na
GCA_035323105.1	PRJNA998770	SAMN37144499	na	na	299767	299767	Enterobacter ludwigii	strain=AG32E	na	latest	Complete Genome	Major	Full	2024-01-09	ASM3532310v1	Universidad de Leon	GCF_035323105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/323/105/GCA_035323105.1_ASM3532310v1	na	na	na	haploid	bacteria	4950365	4950365	54.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-28	4729	4529	115	na
GCA_050627035.1	PRJNA1234539	SAMN47300691	na	na	299767	299767	Enterobacter ludwigii	strain=34a33	na	latest	Complete Genome	Major	Full	2025-05-30	34a33_bc2081	INRAE	GCF_050627035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/627/035/GCA_050627035.1_34a33_bc2081	na	na	na	haploid	bacteria	4983446	4983446	54.500000	2	2	2	na	na		0	0	0	na
GCA_031851435.1	PRJNA1013080	SAMN37298528	na	na	299767	299767	Enterobacter ludwigii	strain=09A:C	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185143v1	CHU Montpellier	GCF_031851435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/435/GCA_031851435.1_ASM3185143v1	na	na	na	haploid	bacteria	5051079	5051079	54.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-11	4873	4689	118	na
GCA_031851605.1	PRJNA1013080	SAMN37298532	na	na	299767	299767	Enterobacter ludwigii	strain=99202523580	na	latest	Complete Genome	Major	Full	2023-09-24	ASM3185160v1	CHU Montpellier	GCF_031851605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/851/605/GCA_031851605.1_ASM3185160v1	na	na	na	haploid	bacteria	4951358	4951358	54.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-09-11	4749	4576	119	na
GCA_022832735.1	PRJNA821637	SAMN27117998	na	na	299767	299767	Enterobacter ludwigii	strain=Sb-9	na	latest	Complete Genome	Major	Full	2022-04-07	ASM2283273v1	Fujian Agriculture And Forestry University	GCF_022832735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/832/735/GCA_022832735.1_ASM2283273v1	na	na	na	haploid	bacteria	5202422	5202422	54.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-01	5028	4839	120	na
GCA_023023105.1	PRJNA762162	SAMN21379555	na	na	299767	299767	Enterobacter ludwigii	strain=11894-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302310v1	Sir Run Run Shaw Hospital	GCF_023023105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/105/GCA_023023105.1_ASM2302310v1	unverified source organism	na	na	haploid	bacteria	4834764	4834764	53.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	4687	4439	119	35307563
GCA_002025685.1	PRJNA357031	SAMN06130962	na	na	299767	299767	Enterobacter ludwigii	strain=AA4	na	latest	Complete Genome	Major	Full	2017-03-13	ASM202568v1	Harvard University	GCF_002025685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/025/685/GCA_002025685.1_ASM202568v1	na	na	na	haploid	bacteria	4799256	4799256	54.500000	1	1	1	na	na		0	0	0	28275097
