#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_041344885.1	PRJNA1145322	SAMN43062515	na	na	545	545	Citrobacter koseri	strain=CRE191	na	latest	Complete Genome	Major	Full	2024-08-19	ASM4134488v1	National Yang Ming Chiao Tung University	GCF_041344885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/344/885/GCA_041344885.1_ASM4134488v1	na	na	na	haploid	bacteria	5125258	5125258	53.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-08-12	5044	4807	113	na
GCA_019443705.1	PRJNA612390	SAMN14371231	na	na	545	545	Citrobacter koseri	strain=NJ	na	latest	Complete Genome	Major	Full	2021-08-03	ASM1944370v1	Huashan Hospital, Fudan University	GCF_019443705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/443/705/GCA_019443705.1_ASM1944370v1	na	na	na	haploid	bacteria	4767913	4767913	53.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-16	4504	4346	114	na
GCA_016128275.1	PRJNA231221	SAMN16357198	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_1029	na	latest	Complete Genome	Major	Full	2020-12-20	ASM1612827v1	US Food and Drug Administration	GCF_016128275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/128/275/GCA_016128275.1_ASM1612827v1	na	na	na	haploid	bacteria	4736576	4736576	54.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-12-09	4400	4249	119	na
GCA_002947035.1	PRJNA292901	SAMN04014866	na	na	545	545	Citrobacter koseri	strain=AR_0025	na	latest	Complete Genome	Major	Full	2018-02-18	ASM294703v1	Centers for Disease Control and Prevention	GCF_002947035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/035/GCA_002947035.1_ASM294703v1	na	na	na	haploid	bacteria	4923281	4923281	54.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-11-14	4871	4577	112	na
GCA_032941735.1	PRJNA1028398	SAMN37824923	na	na	545	545	Citrobacter koseri	strain=K118	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294173v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_032941735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/941/735/GCA_032941735.1_ASM3294173v1	na	na	na	haploid	bacteria	4776644	4776644	54.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-17	4544	4388	111	na
GCA_036289045.1	PRJNA1028163	SAMN37814089	na	na	545	545	Citrobacter koseri	strain=K820	na	latest	Complete Genome	Major	Full	2024-01-23	ASM3628904v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_036289045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/289/045/GCA_036289045.1_ASM3628904v1	na	na	na	haploid	bacteria	5270494	5270494	53.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-16	5101	4903	118	na
GCA_052605825.1	PRJNA1288503	SAMN49850453	na	na	545	545	Citrobacter koseri	strain=UTI-18-27	na	latest	Complete Genome	Major	Full	2025-09-14	ASM5260582v1	Santa Clara University	GCF_052605825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/605/825/GCA_052605825.1_ASM5260582v1	na	na	na	haploid	bacteria	4657969	4657969	53.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-09-05	4402	4229	114	na
GCA_003812405.1	PRJNA231221	SAMN10163225	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_530	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381240v1	US Food and Drug Administration	GCF_003812405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/405/GCA_003812405.1_ASM381240v1	na	na	na	haploid	bacteria	4581001	4581001	54.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-11-14	4399	4204	118	na
GCA_002393245.1	PRJNA231221	SAMN07312437	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_393	na	latest	Complete Genome	Major	Full	2017-09-28	ASM239324v1	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002393245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/393/245/GCA_002393245.1_ASM239324v1	na	na	na	haploid	bacteria	4884452	4884452	54.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-09-20	4779	4533	116	na
GCA_000018045.1	PRJNA12716	SAMN02603912	na	reference genome	290338	545	Citrobacter koseri ATCC BAA-895	strain=ATCC BAA-895	na	latest	Complete Genome	Major	Full	2007-09-11	ASM1804v1	The Citrobacter koseri Genome Sequencing Project	GCF_000018045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/045/GCA_000018045.1_ASM1804v1	na	na	na	haploid	bacteria	4735357	4735357	54.000000	3	3	3	The Citrobacter koseri Genome Sequencing Project	Annotation submitted by The Citrobacter koseri Genome Sequencing Project	2016-07-26	5170	5031	138	na
GCA_032943435.1	PRJNA1028405	SAMN37825802	na	na	545	545	Citrobacter koseri	strain=K616	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294343v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_032943435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/943/435/GCA_032943435.1_ASM3294343v1	na	na	na	haploid	bacteria	4733634	4733634	54.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-17	4483	4319	111	na
GCA_002947675.1	PRJNA292901	SAMN04014865	na	na	545	545	Citrobacter koseri	strain=AR_0024	na	latest	Complete Genome	Major	Full	2018-02-18	ASM294767v1	Centers for Disease Control and Prevention	GCF_002947675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/947/675/GCA_002947675.1_ASM294767v1	na	na	na	haploid	bacteria	4928874	4928874	54.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-12-11	4856	4605	116	na
GCA_900635885.1	PRJEB6403	SAMEA3222075	na	na	545	545	Citrobacter koseri	strain=NCTC11075	na	latest	Complete Genome	Major	Full	2018-12-20	35661_B01	SC	GCF_900635885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/635/885/GCA_900635885.1_35661_B01	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4785757	4785757	53.500000	1	1	1	SC	Annotation submitted by SC	2018-12-20	5737	5629	108	na
GCA_014679775.1	PRJDB10496	SAMD00244769	na	na	545	545	Citrobacter koseri	strain=MPUCK001	na	latest	Complete Genome	Major	Full	2020-09-15	ASM1467977v1	Laboratory of Microbiology, Meiji Pharmaceutical University	GCF_014679775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/679/775/GCA_014679775.1_ASM1467977v1	na	na	na	haploid	bacteria	4925206	4925206	54.000000	1	1	1	Laboratory of Microbiology, Meiji Pharmaceutical University	Annotation submitted by Laboratory of Microbiology, Meiji Pharmaceutical University	2020-09-15	4643	4536	107	na
GCA_008693945.1	PRJNA231221	SAMN11056361	na	na	545	545	Citrobacter koseri	strain=FDAARGOS_646	na	latest	Complete Genome	Major	Full	2019-09-25	ASM869394v1	US Food and Drug Administration	GCF_008693945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/693/945/GCA_008693945.1_ASM869394v1	na	na	na	haploid	bacteria	4581018	4581018	54.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-09-18	4346	4176	117	na
GCA_034424455.1	PRJNA1047486	SAMN38562703	na	na	545	545	Citrobacter koseri	strain=HAMBI_1287	na	latest	Complete Genome	Major	Full	2023-12-17	ASM3442445v1	University of Turku	GCF_034424455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/034/424/455/GCA_034424455.1_ASM3442445v1	na	na	na	haploid	bacteria	4732180	4732180	54.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-12-08	4483	4323	117	na
GCA_032947135.1	PRJNA1028657	SAMN37851753	na	na	545	545	Citrobacter koseri	strain=K2721	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294713v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_032947135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/947/135/GCA_032947135.1_ASM3294713v1	na	na	na	haploid	bacteria	5049610	5049610	53.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-17	4866	4659	116	na
GCA_052605965.1	PRJNA1288503	SAMN49850455	na	na	545	545	Citrobacter koseri	strain=UTI-23-21	na	latest	Complete Genome	Major	Full	2025-09-14	ASM5260596v1	Santa Clara University	GCF_052605965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/605/965/GCA_052605965.1_ASM5260596v1	na	na	na	haploid	bacteria	4701703	4701703	54.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-09-05	4420	4249	113	na
GCA_032944275.1	PRJNA1028480	SAMN37830235	na	na	545	545	Citrobacter koseri	strain=K1118	na	latest	Complete Genome	Major	Full	2023-10-23	ASM3294427v1	Zhejiang Provincial People's Hospital (Affiliated People's Hospital, Hangzhou Medical College)	GCF_032944275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/944/275/GCA_032944275.1_ASM3294427v1	na	na	na	haploid	bacteria	4860568	4860568	53.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-17	4619	4443	111	na
