#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_001034475.3	PRJNA271899	SAMN03280163	na	na	1686378	1686378	Citrobacter sp. MGH103	strain=MGH103	na	latest	Complete Genome	Major	Full	2021-05-06	ASM103447v3	Broad Institute	GCF_001034475.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/034/475/GCA_001034475.3_ASM103447v3	na	na	na	haploid	bacteria	5406561	5406561	52.000000	5	5	5	na	na		0	0	0	na
GCA_001037485.3	PRJNA271899	SAMN03280165	na	na	1686380	1686380	Citrobacter sp. MGH105	strain=MGH105	na	latest	Complete Genome	Major	Full	2021-05-06	ASM103748v3	Broad Institute	GCF_001037485.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/037/485/GCA_001037485.3_ASM103748v3	na	na	na	haploid	bacteria	5543425	5543425	52.000000	6	6	6	na	na		0	0	0	na
GCA_001037585.2	PRJNA271899	SAMN03280170	na	na	1686385	1686385	Citrobacter sp. BIDMC108	strain=BIDMC108	na	latest	Complete Genome	Major	Full	2021-04-27	ASM103758v2	Broad Institute	GCF_001037585.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/037/585/GCA_001037585.2_ASM103758v2	na	na	na	haploid	bacteria	5627653	5627653	51.500000	4	4	4	na	na		0	0	0	na
GCA_001559235.2	PRJNA231221	SAMN03996300	na	na	1702170	1702170	Citrobacter sp. FDAARGOS_156	strain=FDAARGOS_155	na	latest	Complete Genome	Major	Full	2018-02-23	ASM155923v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_001559235.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/559/235/GCA_001559235.2_ASM155923v2	na	na	na	haploid	bacteria	4727498	4727498	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-02-22	4678	4401	118	na
GCA_002934585.1	PRJNA430813	SAMN06040393	na	na	1920110	1920110	Citrobacter sp. CFNIH10	strain=CFNIH10	na	latest	Complete Genome	Major	Full	2018-02-06	ASM293458v1	NIH	GCF_002934585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/934/585/GCA_002934585.1_ASM293458v1	na	na	na	haploid	bacteria	5738233	5738233	53.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-01-22	5938	5520	121	na
GCA_003204265.1	PRJNA292902	SAMN04014998	na	na	1703250	1703250	Citrobacter sp. CRE-46	strain=AR_0157	na	latest	Complete Genome	Major	Full	2018-06-10	ASM320426v1	Centers for Disease Control and Prevention	GCF_003204265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/204/265/GCA_003204265.1_ASM320426v1	na	na	na	haploid	bacteria	6081860	6081860	52.000000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-05-07	6273	5837	125	na
GCA_004101905.1	PRJNA431622	SAMN08397032	na	na	2079228	2079228	Citrobacter sp. SL156	strain=SL156	na	latest	Complete Genome	Major	Full	2019-01-22	ASM410190v1	Naval Research Laboratory	GCF_004101905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/101/905/GCA_004101905.1_ASM410190v1	contaminated	na	na	haploid	bacteria	5443239	5443239	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-02-02	5527	5178	122	na
GCA_004322975.1	PRJNA279680	SAMN03456000	na	na	2529121	2529121	Citrobacter sp. ABFQG	strain=ABFQG	na	latest	Complete Genome	Major	Full	2019-03-04	ASM432297v1	NHGRI	GCF_004322975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/322/975/GCA_004322975.1_ASM432297v1	na	na	na	haploid	bacteria	4954525	4954525	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-09-14	4942	4631	121	na
GCA_005406305.1	PRJNA531549	SAMN11369648	na	na	2576406	2576406	Citrobacter sp. TBCP-5362	strain=TBCP-5362	na	latest	Complete Genome	Major	Full	2019-05-16	ASM540630v1	NanKai universit	GCF_005406305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/406/305/GCA_005406305.1_ASM540630v1	na	na	na	haploid	bacteria	4569707	4569707	54.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-05-10	4341	4169	118	na
GCA_006385635.1	PRJNA531894	SAMN11388517	na	na	2566012	2566012	Citrobacter sp. CF971	strain=CF971	na	latest	Complete Genome	Major	Full	2019-06-23	ASM638563v1	South China University of Technology	GCF_006385635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/385/635/GCA_006385635.1_ASM638563v1	na	na	na	haploid	bacteria	5512617	5512617	51.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-06-17	5500	5133	125	na
GCA_009495675.1	PRJNA578992	SAMN13075337	na	na	2660638	2660638	Citrobacter sp. S39	strain=S39	na	latest	Complete Genome	Major	Full	2019-11-02	ASM949567v1	South China Agricultural University	GCF_009495675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/495/675/GCA_009495675.1_ASM949567v1	na	na	na	haploid	bacteria	5296547	5296547	51.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-10-25	5239	5005	118	na
GCA_009649895.1	PRJNA580050	SAMN13135737	na	na	2664853	2664853	Citrobacter sp. H12-3-2	strain=H12-3-2	na	latest	Complete Genome	Major	Full	2019-11-12	ASM964989v1	South China Agricultural University	GCF_009649895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/649/895/GCA_009649895.1_ASM964989v1	na	na	na	haploid	bacteria	5143213	5143213	52.000000	3	3	3	na	na		0	0	0	na
GCA_009649935.1	PRJNA580050	SAMN13135736	na	na	2664854	2664854	Citrobacter sp. S40-1-2	strain=S40-1-2	na	latest	Complete Genome	Major	Full	2019-11-12	ASM964993v1	South China Agricultural University	GCF_009649935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/649/935/GCA_009649935.1_ASM964993v1	na	na	na	haploid	bacteria	5143213	5143213	52.000000	3	3	3	na	na		0	0	0	na
GCA_009905315.1	PRJNA600388	SAMN13818261	na	na	2697370	2697370	Citrobacter sp. LUTT5	strain=LUTT5	na	latest	Complete Genome	Major	Full	2020-01-19	ASM990531v1	Georg-August-University Goettingen	GCF_009905315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/905/315/GCA_009905315.1_ASM990531v1	na	na	na	haploid	bacteria	5034577	5034577	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-01-13	4783	4608	122	na
GCA_011602505.1	PRJNA611923	SAMN14352213	na	na	2716879	2716879	Citrobacter sp. Y3	strain=Y3	na	latest	Complete Genome	Major	Full	2020-03-21	ASM1160250v1	Sun Yat-Sen University	GCF_011602505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/602/505/GCA_011602505.1_ASM1160250v1	na	na	na	haploid	bacteria	5370159	5370159	53.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-13	5208	4981	116	na
GCA_012524235.2	PRJNA623957	SAMN14563051	na	na	184912	184912	Citrobacter sp. TSA-1	strain=TSA-1	na	latest	Complete Genome	Major	Full	2020-05-27	UCSC_CitroTSA_2.0	UCSC	GCF_012524235.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/524/235/GCA_012524235.2_UCSC_CitroTSA_2.0	na	na	na	haploid	bacteria	5182653	5182653	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-05-18	4939	4745	116	na
GCA_013458095.1	PRJNA594544	SAMN13520946	na	na	2683822	2683822	Citrobacter sp. 172116965	strain=172116965	na	latest	Complete Genome	Major	Full	2020-07-22	ASM1345809v1	Beijing Institute of Microbiology and Epidemiology	GCF_013458095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/458/095/GCA_013458095.1_ASM1345809v1	na	na	na	haploid	bacteria	5163174	5163174	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-12-11	4986	4684	120	na
GCA_013615435.1	PRJNA605147	SAMN15148751	na	na	2742671	2742671	Citrobacter sp. RHBSTW-00944	strain=RHBSTW-00944	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1361543v1	The REHAB Consortium	GCF_013615435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/615/435/GCA_013615435.1_ASM1361543v1	na	na	na	haploid	bacteria	5175883	5175883	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5034	4742	120	34609275
GCA_013724425.1	PRJNA605147	SAMN15148758	na	na	2742674	2742674	Citrobacter sp. RHBSTW-00976	strain=RHBSTW-00976	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372442v1	The REHAB Consortium	GCF_013724425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/724/425/GCA_013724425.1_ASM1372442v1	na	na	na	haploid	bacteria	5373738	5373738	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5266	4950	119	34609275
GCA_013727235.1	PRJNA605147	SAMN15148737	na	na	2742670	2742670	Citrobacter sp. RHBSTW-00903	strain=RHBSTW-00903	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372723v1	The REHAB Consortium	GCF_013727235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/727/235/GCA_013727235.1_ASM1372723v1	na	na	na	haploid	bacteria	5605421	5605421	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5550	5248	116	34609275
GCA_013728095.1	PRJNA605147	SAMN15148731	na	na	2742668	2742668	Citrobacter sp. RHBSTW-00887	strain=RHBSTW-00887	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372809v1	The REHAB Consortium	GCF_013728095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/728/095/GCA_013728095.1_ASM1372809v1	na	na	na	haploid	bacteria	5625488	5625488	51.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5435	5172	112	34609275
GCA_013728515.1	PRJNA605147	SAMN15148728	na	na	2742667	2742667	Citrobacter sp. RHBSTW-00881	strain=RHBSTW-00881	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372851v1	The REHAB Consortium	GCF_013728515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/728/515/GCA_013728515.1_ASM1372851v1	na	na	na	haploid	bacteria	5709006	5709006	51.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5567	5319	119	34609275
GCA_013729795.1	PRJNA605147	SAMN15148719	na	na	2742666	2742666	Citrobacter sp. RHBSTW-00859	strain=RHBSTW-00859	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372979v1	The REHAB Consortium	GCF_013729795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/729/795/GCA_013729795.1_ASM1372979v1	na	na	na	haploid	bacteria	5521511	5521511	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5580	5224	119	34609275
GCA_013732395.1	PRJNA605147	SAMN15148702	na	na	2742663	2742663	Citrobacter sp. RHBSTW-00821	strain=RHBSTW-00821	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373239v1	The REHAB Consortium	GCF_013732395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/732/395/GCA_013732395.1_ASM1373239v1	na	na	na	haploid	bacteria	5580368	5580368	52.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5656	5292	119	34609275
GCA_013733095.1	PRJNA605147	SAMN15148686	na	na	2742662	2742662	Citrobacter sp. RHBSTW-00696	strain=RHBSTW-00696	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373309v1	The REHAB Consortium	GCF_013733095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/733/095/GCA_013733095.1_ASM1373309v1	na	na	na	haploid	bacteria	5784118	5784118	51.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5658	5363	118	34609275
