#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_030505835.1	PRJNA954313	SAMN35361200	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=SECVM-17	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050583v1	U.S. Food and Drug Administration	GCF_030505835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/835/GCA_030505835.1_ASM3050583v1	na	na	na	haploid	bacteria	5011958	5011958	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	4970	4680	122	na
GCA_030505915.1	PRJNA954313	SAMN35361196	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=SECVM-13	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050591v1	U.S. Food and Drug Administration	GCF_030505915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/915/GCA_030505915.1_ASM3050591v1	na	na	na	haploid	bacteria	4965832	4965832	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	4903	4608	122	na
GCA_009387895.1	PRJNA577628	SAMN13031564	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=12888	na	latest	Complete Genome	Major	Full	2019-10-29	ASM938789v1	Faculdade de Ciencias Farmaceuticas de Ribeirao Preto	GCF_009387895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/387/895/GCA_009387895.1_ASM938789v1	na	na	na	haploid	bacteria	4909930	4909930	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-10-23	4823	4591	117	na
GCA_030505995.1	PRJNA954313	SAMN35361192	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=SECVM-5	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050599v1	U.S. Food and Drug Administration	GCF_030505995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/995/GCA_030505995.1_ASM3050599v1	na	na	na	haploid	bacteria	5017865	5017865	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	4977	4685	122	na
GCA_030505895.1	PRJNA954313	SAMN35361197	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=SECVM-14	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050589v1	U.S. Food and Drug Administration	GCF_030505895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/895/GCA_030505895.1_ASM3050589v1	na	na	na	haploid	bacteria	5006720	5006720	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	4963	4680	122	na
GCA_012935235.1	PRJNA292661	SAMN02782579	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=WAPHL_SAL-A00527	na	latest	Complete Genome	Major	Full	2020-04-30	ASM1293523v1	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/935/235/GCA_012935235.1_ASM1293523v1	from large multi-isolate project	na	na	haploid	bacteria	5301908	5301908	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-02-03	5170	4929	120	32513803
GCA_049619935.1	PRJNA1000275	SAMN36766218	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=200433	na	latest	Complete Genome	Major	Full	2025-04-15	ASM4961993v1	National Health Research Institutes	GCF_049619935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/619/935/GCA_049619935.1_ASM4961993v1	na	na	na	haploid	bacteria	4966863	4966863	52.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-08-01	4936	4654	122	na
GCA_009388185.1	PRJNA577628	SAMN13031563	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=9355	na	latest	Complete Genome	Major	Full	2019-10-29	ASM938818v1	Faculdade de Ciencias Farmaceuticas de Ribeirao Preto	GCF_009388185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/388/185/GCA_009388185.1_ASM938818v1	na	na	na	haploid	bacteria	4911019	4911019	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-10-23	4823	4592	116	na
GCA_009047335.2	PRJNA242847	SAMN06256178	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=FSIS1609433	na	latest	Complete Genome	Major	Full	2023-03-16	ASM904733v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/047/335/GCA_009047335.2_ASM904733v2	from large multi-isolate project	na	na	haploid	bacteria	5221098	5221098	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-03-08	5177	4880	122	na
GCA_030505755.1	PRJNA954313	SAMN35361205	na	na	340190	28901	Salmonella enterica subsp. enterica serovar Schwarzengrund	strain=SEWLSH-25	na	latest	Complete Genome	Major	Full	2023-07-19	ASM3050575v1	U.S. Food and Drug Administration	GCF_030505755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/505/755/GCA_030505755.1_ASM3050575v1	na	na	na	haploid	bacteria	5018215	5018215	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-07-12	4982	4686	122	na
