#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_001409135.1	PRJEB1397	SAMEA1904377	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=2511STDY5462388	na	latest	Complete Genome	Major	Full	2015-10-20	10259	SC	GCF_001409135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/409/135/GCA_001409135.1_10259	na	na	na	haploid	bacteria	5161692	5161692	52.000000	2	2	2	SC	Annotation submitted by SC	2015-10-20	4927	4818	109	na
GCA_001409195.1	PRJEB1397	SAMEA1904401	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=2511STDY5462413	na	latest	Complete Genome	Major	Full	2015-10-20	C2346	SC	GCF_001409195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/409/195/GCA_001409195.1_C2346	na	na	na	haploid	bacteria	5228621	5228621	52.000000	2	2	2	SC	Annotation submitted by SC	2015-10-20	4970	4860	110	na
GCA_010699505.2	PRJNA186035	SAMN03285117	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=CFSAN028546	na	latest	Complete Genome	Major	Full	2021-05-24	ASM1069950v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/699/505/GCA_010699505.2_ASM1069950v2	from large multi-isolate project	na	na	haploid	bacteria	4920208	4920208	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-12	4743	4488	121	na
GCA_024266365.1	PRJNA478278	SAMN29431225	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=R18.0830	na	latest	Complete Genome	Major	Full	2022-07-14	ASM2426636v1	Centers for Disease Control, Taiwan	GCF_024266365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/266/365/GCA_024266365.1_ASM2426636v1	na	na	na	haploid	bacteria	5108548	5108548	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-07	4967	4654	120	na
GCA_001409155.1	PRJEB1397	SAMEA2336231	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=2511STDY5712384	na	latest	Complete Genome	Major	Full	2015-10-20	98_11262	SC	GCF_001409155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/409/155/GCA_001409155.1_98_11262	na	na	na	haploid	bacteria	4957530	4957530	52.000000	2	2	2	SC	Annotation submitted by SC	2015-10-20	4659	4548	111	na
GCA_001612515.1	PRJNA161807	SAMN02568587	na	na	1173939	28901	Salmonella enterica subsp. enterica serovar Weltevreden str. 1655	strain=1655	na	latest	Complete Genome	Major	Full	2016-04-06	ASM161251v1	FDA	GCF_001612515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/612/515/GCA_001612515.1_ASM161251v1	na	na	na	haploid	bacteria	5129059	5129059	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-03-30	5003	4797	124	na
GCA_001409175.1	PRJEB1397	SAMEA2336232	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=2511STDY5712385	na	latest	Complete Genome	Major	Full	2015-10-20	99_3134	SC	GCF_001409175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/409/175/GCA_001409175.1_99_3134	na	na	na	haploid	bacteria	5099111	5099111	52.000000	3	3	3	SC	Annotation submitted by SC	2015-10-20	4876	4766	110	na
GCA_024266505.1	PRJNA478278	SAMN29431223	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=R17.4942	na	latest	Complete Genome	Major	Full	2022-07-14	ASM2426650v1	Centers for Disease Control, Taiwan	GCF_024266505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/266/505/GCA_024266505.1_ASM2426650v1	na	na	na	haploid	bacteria	5144935	5144935	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-07-07	4997	4687	119	na
GCA_018340295.1	PRJNA186035	SAMN03464484	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=CFSAN024549	na	latest	Complete Genome	Major	Full	2021-05-11	ASM1834029v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/340/295/GCA_018340295.1_ASM1834029v1	from large multi-isolate project	na	na	haploid	bacteria	5039298	5039298	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-03	4858	4614	119	na
GCA_005457265.2	PRJNA313928	SAMN10261265	na	na	57743	28901	Salmonella enterica subsp. enterica serovar Weltevreden	strain=3	CFSAN047349	latest	Complete Genome	Major	Full	2019-06-03	ASM545726v2	FDA	GCF_005457265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/457/265/GCA_005457265.2_ASM545726v2	na	na	na	haploid	bacteria	5099088	5099088	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-05-28	5031	4745	121	na
