#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_000006945.2	PRJNA241	SAMN02604315	na	reference genome	99287	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	strain=LT2	na	latest	Complete Genome	Major	Full	2016-01-13	ASM694v2	Washington University Genome Sequencing Center	GCF_000006945.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/945/GCA_000006945.2_ASM694v2	na	assembly from type material	na	haploid	bacteria	4951383	4951383	52.000000	2	2	2	Washington University Genome Sequencing Center	Annotation submitted by Washington University Genome Sequencing Center	2018-07-24	4717	4554	118	11677609
GCA_000022165.1	PRJNA33067	SAMN02604137	na	na	588858	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S	strain=14028S	na	latest	Complete Genome	Major	Full	2009-11-13	ASM2216v1	University of Arizona	GCF_000022165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/022/165/GCA_000022165.1_ASM2216v1	na	na	na	haploid	bacteria	4964097	4964097	52.000000	2	2	2	University of Arizona	Annotation submitted by University of Arizona	2017-03-22	5624	5413	116	19897643
GCA_000027025.1	PRJEA40625	SAMEA2272777	na	na	568708	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. D23580	strain=D23580	na	latest	Complete Genome	Major	Full	2009-10-10	ASM2702v1	Wellcome Trust Sanger Institute	GCF_000027025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/027/025/GCA_000027025.1_ASM2702v1	na	na	na	haploid	bacteria	4879400	4879400	52.000000	1	1	1	Wellcome Trust Sanger Institute	Annotation submitted by Wellcome Trust Sanger Institute	2016-01-14	4542	4446	21	19901036;23023330
GCA_000188735.1	PRJNA56087	SAMN02602988	na	na	909946	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74	strain=ST4/74	na	latest	Complete Genome	Major	Full	2011-02-10	ASM18873v1	Ark Genomics	GCF_000188735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/188/735/GCA_000188735.1_ASM18873v1	na	na	na	haploid	bacteria	5067451	5067451	52.000000	4	4	4	Ark Genomics	Annotation submitted by Ark Genomics	2017-03-22	4992	4842	106	21478351
GCA_000210855.2	PRJNA50407	SAMEA3138382	na	na	216597	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344	strain=SL1344	na	latest	Complete Genome	Major	Full	2012-03-23	ASM21085v2	The Wellcome Trust Sanger Institute	GCF_000210855.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/855/GCA_000210855.2_ASM21085v2	na	na	na	haploid	bacteria	5067450	5067450	52.000000	4	4	4	The Wellcome Trust Sanger Institute	Annotation submitted by The Wellcome Trust Sanger Institute	2015-03-01	4859	4672	115	22538806
GCA_000213635.1	PRJNA63211	SAMN02602986	na	na	990282	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1	strain=UK-1	na	latest	Complete Genome	Major	Full	2011-05-13	ASM21363v1	Arizona State University	GCF_000213635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/213/635/GCA_000213635.1_ASM21363v1	na	na	na	haploid	bacteria	4911145	4911145	52.000000	2	2	2	Arizona State University	Annotation submitted by Arizona State University	2016-07-25	4685	4555	107	21622747
GCA_000252875.1	PRJNA66023	SAMN02604223	na	na	1008297	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. 798	strain=798	na	latest	Complete Genome	Major	Full	2012-03-15	ASM25287v1	University of Minnesota	GCF_000252875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/252/875/GCA_000252875.1_ASM25287v1	na	na	na	haploid	bacteria	4970096	4970096	52.000000	2	2	2	University of Minnesota	Annotation submitted by University of Minnesota	2016-07-26	4579	4430	104	22937065
GCA_000283735.1	PRJNA45951	SAMD00000683	na	na	718274	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. T000240	strain=T000240	na	latest	Complete Genome	Major	Full	2010-11-29	ASM28373v1	National Institute of Technology and Evaluation	GCF_000283735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/283/735/GCA_000283735.1_ASM28373v1	contaminated	na	na	haploid	bacteria	5069994	5069994	52.000000	3	3	3	National Institute of Technology and Evaluation	Annotation submitted by National Institute of Technology and Evaluation	2016-10-07	4977	4871	106	21098248
GCA_000380325.1	PRJNA157919	SAMN02604233	na	na	1171376	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. U288	strain=U288	na	latest	Complete Genome	Major	Full	2013-04-23	ASM38032v1	University of Nottingham	GCF_000380325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/380/325/GCA_000380325.1_ASM38032v1	contaminated	na	na	haploid	bacteria	5017059	5017059	52.000000	4	4	4	University of Nottingham	Annotation submitted by University of Nottingham	2014-01-31	4905	4798	107	25175817
GCA_000486345.2	PRJNA66667	SAMN01823705	na	na	1029978	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. SARA13	strain=SARA13	na	latest	Complete Genome	Major	Full	2016-10-27	ASM48634v2	FDA	GCF_000486345.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/486/345/GCA_000486345.2_ASM48634v2	na	na	na	haploid	bacteria	4913633	4913633	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-10-20	4770	4573	128	24158624
GCA_000493535.2	PRJEB4149	SAMEA2272227	na	na	568709	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. DT2	strain=DT2	na	latest	Complete Genome	Major	Full	2016-01-12	DT2	WTSI	GCF_000493535.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/493/535/GCA_000493535.2_DT2	na	na	na	haploid	bacteria	4908645	4908645	52.000000	2	2	2	WTSI	Annotation submitted by WTSI	2016-01-12	4650	4496	88	na
GCA_000493675.1	PRJEB1666	SAMEA2272504	na	na	85569	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104	strain=DT104	na	latest	Complete Genome	Major	Full	2013-09-21	DT104	WTSI	GCF_000493675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/493/675/GCA_000493675.1_DT104	RefSeq annotation failed	na	na	haploid	bacteria	5027665	5027665	52.000000	2	2	2	WTSI	Annotation submitted by WTSI	2015-03-01	4765	4597	109	24030491
GCA_000636135.1	PRJNA242139	SAMN02692256	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=138736	na	latest	Complete Genome	Major	Full	2014-04-23	ASM63613v1	University of California	GCF_000636135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/636/135/GCA_000636135.1_ASM63613v1	na	na	na	haploid	bacteria	5025357	5025357	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2014-04-18	4754	4548	113	na
GCA_000715155.2	PRJNA242737	SAMN02798502	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=VNP20009	na	latest	Complete Genome	Major	Full	2014-07-29	ASM71515v2	Virginia Tech	GCF_000715155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/715/155/GCA_000715155.2_ASM71515v2	annotation fails completeness check	na	na	haploid	bacteria	4857390	4857390	52.000000	2	2	2	Virginia Tech	Annotation submitted by Virginia Tech	2016-07-26	4977	4805	108	na
GCA_000743055.1	PRJNA256479	SAMN02943517	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=ATCC 13311	na	latest	Complete Genome	Major	Full	2014-08-22	ASM74305v1	Okinawa Institute of Advanced Sciences	GCF_000743055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/743/055/GCA_000743055.1_ASM74305v1	na	assembly from synonym type material	na	haploid	bacteria	4831756	4831756	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2014-07-29	4513	4361	114	25278532
GCA_000828595.1	PRJDA63645	SAMD00002684	na	na	996633	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. L-3553	strain=L-3553	na	latest	Complete Genome	Major	Full	2014-06-27	ASM82859v1	National Institute of Infectious Diseases	GCF_000828595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/828/595/GCA_000828595.1_ASM82859v1	contaminated	na	na	haploid	bacteria	5184452	5184452	52.000000	2	2	2	National Institute of Infectious Diseases	Annotation submitted by National Institute of Infectious Diseases	2017-05-09	5213	5081	107	na
GCA_000941015.2	PRJNA236708	SAMN02712198	na	na	1454639	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. USDA-ARS-USMARC-1899	strain=USDA-ARS-USMARC-1899	na	latest	Complete Genome	Major	Full	2017-02-27	ASM94101v2	USDA-ARS-USMARC	GCF_000941015.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/941/015/GCA_000941015.2_ASM94101v2	na	na	na	haploid	bacteria	4856438	4856438	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-02-24	4908	4662	122	na
GCA_000973645.1	PRJNA236711	SAMN02712200	na	na	1454642	28901	Salmonella enterica subsp. enterica serovar Typhimurium str. CDC 2011K-0870	strain=CDC 2011K-0870	na	latest	Complete Genome	Major	Full	2015-04-20	ASM97364v1	USDA-ARS-USMARC	GCF_000973645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/973/645/GCA_000973645.1_ASM97364v1	na	na	na	haploid	bacteria	4769471	4769471	52.000000	1	1	1	USDA-ARS-USMARC	Annotation submitted by USDA-ARS-USMARC	2015-04-20	4728	4623	105	na
GCA_000993725.1	PRJNA282346	SAMN03568791	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=FORC_015	na	latest	Complete Genome	Major	Full	2015-05-07	ASM99372v1	Korea Research Institute of Bioscience and Biotechnology	GCF_000993725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/993/725/GCA_000993725.1_ASM99372v1	na	na	na	haploid	bacteria	4759372	4759372	52.000000	1	1	1	Korea Research Institute of Bioscience and Biotechnology	Annotation submitted by Korea Research Institute of Bioscience and Biotechnology	2015-05-07	4454	4288	108	na
GCA_001006525.1	PRJNA271539	SAMN03653812	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=YU39	YUHS 05-78	latest	Complete Genome	Major	Full	2015-05-14	ASM100652v1	Centro de Ciencias Genomicas - UNAM	GCF_001006525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/006/525/GCA_001006525.1_ASM100652v1	na	na	na	haploid	bacteria	5190370	5190370	52.000000	8	8	8	Centro de Ciencias Genomicas - UNAM	Annotation submitted by Centro de Ciencias Genomicas - UNAM	2015-06-24	5209	4916	286	26089426
GCA_001293505.1	PRJNA288148	SAMN03795193	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=33676	na	latest	Complete Genome	Major	Full	2015-09-17	ASM129350v1	Instituto de Biotecnologia, UNAM	GCF_001293505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/293/505/GCA_001293505.1_ASM129350v1	na	na	na	haploid	bacteria	5088186	5088186	52.000000	4	4	4	Instituto de Biotecnologia, UNAM	Annotation submitted by Instituto de Biotecnologia, UNAM	2015-09-17	5032	4767	235	na
GCA_001454965.1	PRJNA288835	SAMN03839051	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=FORC_020	na	latest	Complete Genome	Major	Full	2015-11-30	ASM145496v1	Food-borne Pathogen Omics Research Center, FORC	GCF_001454965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/454/965/GCA_001454965.1_ASM145496v1	na	na	na	haploid	bacteria	4799793	4799793	52.500000	1	1	1	Food-borne Pathogen Omics Research Center, FORC	Annotation submitted by Food-borne Pathogen Omics Research Center, FORC	2015-11-30	4776	4671	105	na
GCA_001540845.1	PRJEB10340	SAMEA3506109	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	na	SO4698-09	latest	Complete Genome	Major	Full	2016-01-22	SO4698_09	INSTITUTE OF FOOD RESEARCH	GCF_001540845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/540/845/GCA_001540845.1_SO4698_09	na	na	na	haploid	bacteria	5037238	5037238	52.000000	1	1	1	na	na		0	0	0	na
GCA_001576255.1	PRJNA288151	SAMN03795199	na	na	90371	28901	Salmonella enterica subsp. enterica serovar Typhimurium	strain=YU15	na	latest	Complete Genome	Major	Full	2016-02-26	ASM157625v1	Instituto de Biotecnologia, UNAM	GCF_001576255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/576/255/GCA_001576255.1_ASM157625v1	na	na	na	haploid	bacteria	5027649	5027649	52.000000	2	2	2	Instituto de Biotecnologia, UNAM	Annotation submitted by Instituto de Biotecnologia, UNAM	2016-05-04	5011	4725	277	27081132
