#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_002950175.1	PRJNA218110	SAMN08330263	na	na	622	622	Shigella dysenteriae	strain=ATCC 9754	na	latest	Complete Genome	Major	Full	2018-02-23	ASM295017v1	CDC	GCF_002950175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/175/GCA_002950175.1_ASM295017v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4694914	4694914	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_002949915.1	PRJNA218110	SAMN08330261	na	na	622	622	Shigella dysenteriae	strain=ATCC 9751	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294991v1	CDC	GCF_002949915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/915/GCA_002949915.1_ASM294991v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4699491	4699491	51.500000	1	1	1	na	na		0	0	0	29650580
GCA_002949615.1	PRJNA218110	SAMN08330272	na	na	622	622	Shigella dysenteriae	strain=96-265	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294961v1	CDC	GCF_002949615.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/615/GCA_002949615.1_ASM294961v1	na	na	na	haploid	bacteria	5020121	5020121	51.000000	3	3	3	na	na		0	0	0	29650580
GCA_002949935.1	PRJNA218110	SAMN04316456	na	na	622	622	Shigella dysenteriae	strain=CFSAN010956	na	latest	Complete Genome	Major	Full	2018-02-26	ASM294993v1	CDC	GCF_002949935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/935/GCA_002949935.1_ASM294993v1	na	na	na	haploid	bacteria	4782971	4782971	50.500000	2	2	2	na	na		0	0	0	29650580
GCA_002949675.1	PRJNA218110	SAMN08330256	na	na	622	622	Shigella dysenteriae	strain=ATCC 13313	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294967v1	CDC	GCF_002949675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/675/GCA_002949675.1_ASM294967v1	na	assembly from type material	na	haploid	bacteria	4578459	4578459	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_002949855.1	PRJNA218110	SAMN08518228	na	na	622	622	Shigella dysenteriae	strain=80-547	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294985v1	CDC	GCF_002949855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/855/GCA_002949855.1_ASM294985v1	na	na	na	haploid	bacteria	4595581	4595581	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_002949715.1	PRJNA218110	SAMN08518227	na	na	622	622	Shigella dysenteriae	strain=69-3818	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294971v1	CDC	GCF_002949715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/715/GCA_002949715.1_ASM294971v1	na	na	na	haploid	bacteria	4707813	4707813	51.000000	3	3	3	na	na		0	0	0	29650580
GCA_022354085.1	PRJNA603241	SAMN13925583	na	reference genome	622	622	Shigella dysenteriae	strain=SWHEFF_49	na	latest	Complete Genome	Major	Full	2022-02-22	ASM2235408v1	The University of Hong Kong	GCF_022354085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/354/085/GCA_022354085.1_ASM2235408v1	na	na	na	haploid	bacteria	5192674	5192674	50.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-16	4929	4690	116	35078531
GCA_002949815.1	PRJNA218110	SAMN08330259	na	na	622	622	Shigella dysenteriae	strain=08-3380	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294981v1	CDC	GCF_002949815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/815/GCA_002949815.1_ASM294981v1	na	na	na	haploid	bacteria	4647405	4647405	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_010231685.1	PRJNA218110	SAMN10702678	na	na	622	622	Shigella dysenteriae	strain=79-8006	na	latest	Complete Genome	Major	Full	2020-02-06	ASM1023168v1	CDC	GCF_010231685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/231/685/GCA_010231685.1_ASM1023168v1	na	na	na	haploid	bacteria	4753362	4753362	51.000000	2	2	2	na	na		0	0	0	na
GCA_002949775.1	PRJNA218110	SAMN08330258	na	na	622	622	Shigella dysenteriae	strain=53-3937	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294977v1	CDC	GCF_002949775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/775/GCA_002949775.1_ASM294977v1	na	na	na	haploid	bacteria	4449807	4449807	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_046271995.1	PRJNA1101017	SAMN41165626	na	na	622	622	Shigella dysenteriae	strain=GTVSS-015	na	latest	Complete Genome	Major	Full	2024-12-25	ASM4627199v1	CFSAN, US FDA	GCF_046271995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/046/271/995/GCA_046271995.1_ASM4627199v1	na	na	na	haploid	bacteria	4947818	4947818	51.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-12-18	5217	4218	127	na
GCA_002949875.1	PRJNA218110	SAMN04316454	na	na	622	622	Shigella dysenteriae	strain=CFSAN010954	na	latest	Complete Genome	Major	Full	2018-02-26	ASM294987v1	CDC	GCF_002949875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/875/GCA_002949875.1_ASM294987v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4971516	4971516	51.000000	1	1	1	na	na		0	0	0	29650580
GCA_002950155.1	PRJNA218110	SAMN08330262	na	na	622	622	Shigella dysenteriae	strain=ATCC 9753	na	latest	Complete Genome	Major	Full	2018-02-23	ASM295015v1	CDC	GCF_002950155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/950/155/GCA_002950155.1_ASM295015v1	na	na	na	haploid	bacteria	4932324	4932324	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_022354065.1	PRJNA603241	SAMN13925584	na	na	622	622	Shigella dysenteriae	strain=SWHEFF_51	na	latest	Complete Genome	Major	Full	2022-02-22	ASM2235406v1	The University of Hong Kong	GCF_022354065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/354/065/GCA_022354065.1_ASM2235406v1	na	na	na	haploid	bacteria	5234216	5234216	50.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-16	4980	4739	116	35078531
GCA_002949835.1	PRJNA218110	SAMN08330260	na	na	622	622	Shigella dysenteriae	strain=NCTC 9718	na	latest	Complete Genome	Major	Full	2018-02-23	ASM294983v1	CDC	GCF_002949835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/949/835/GCA_002949835.1_ASM294983v1	na	na	na	haploid	bacteria	4561740	4561740	51.000000	2	2	2	na	na		0	0	0	29650580
GCA_015475595.1	PRJNA662859	SAMN16094609	na	na	622	622	Shigella dysenteriae	strain=HNCMB 20080	na	latest	Complete Genome	Major	Full	2020-11-13	ASM1547559v1	Justus-Liebig-University Giessen	GCF_015475595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/475/595/GCA_015475595.1_ASM1547559v1	na	na	na	haploid	bacteria	4405684	4405684	51.000000	3	3	3	na	na		0	0	0	na
GCA_000497505.1	PRJNA218020	SAMN05771127	na	na	754093	622	Shigella dysenteriae 1617	strain=1617	na	latest	Complete Genome	Major	Full	2013-11-19	ASM49750v1	Armed Forces Research Institute of Medical Sciences U.S. Army Medical Component Department of Enteric Diseases	GCF_000497505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/497/505/GCA_000497505.1_ASM49750v1	many frameshifted proteins	na	na	haploid	bacteria	4480198	4480198	51.000000	2	2	2	Armed Forces Research Institute of Medical Sciences U.S. Army Medical Component Department of Enteric Diseases	Annotation submitted by Armed Forces Research Institute of Medical Sciences U.S. Army Medical Component Department of Enteric Diseases	2017-01-30	6503	6409	93	25743074
