#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_023375585.1	PRJNA823881	SAMN27363726	na	na	1812935	1812935	Enterobacter roggenkampii	strain=K666	na	latest	Complete Genome	Major	Full	2022-05-16	ASM2337558v1	Yangzhou University	GCF_023375585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/375/585/GCA_023375585.1_ASM2337558v1	na	na	na	haploid	bacteria	5192282	5192282	55.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-07	5073	4847	118	na
GCA_023023065.1	PRJNA762162	SAMN21379557	na	na	1812935	1812935	Enterobacter roggenkampii	strain=13840-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302306v1	Sir Run Run Shaw Hospital	GCF_023023065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/065/GCA_023023065.1_ASM2302306v1	na	na	na	haploid	bacteria	4845874	4845874	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	4699	4467	115	35307563
GCA_013725995.1	PRJNA605147	SAMN15148745	na	na	1812935	1812935	Enterobacter roggenkampii	strain=RHBSTW-00925	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372599v1	The REHAB Consortium	GCF_013725995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/725/995/GCA_013725995.1_ASM1372599v1	na	na	na	haploid	bacteria	4990295	4990295	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	4807	4498	115	34609275
GCA_023023685.1	PRJNA762162	SAMN21379549	na	na	1812935	1812935	Enterobacter roggenkampii	strain=12795-yvys	na	latest	Complete Genome	Major	Full	2022-04-18	ASM2302368v1	Sir Run Run Shaw Hospital	GCF_023023685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/023/685/GCA_023023685.1_ASM2302368v1	na	na	na	haploid	bacteria	5121549	5121549	55.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-21	4923	4723	116	35307563
GCA_021347605.1	PRJNA776551	SAMN22799449	na	na	1812935	1812935	Enterobacter roggenkampii	strain=F1057	na	latest	Complete Genome	Major	Full	2022-01-03	ASM2134760v1	Ruijin Hospital, Shanghai Jiaotong University School of Medicine	GCF_021347605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/347/605/GCA_021347605.1_ASM2134760v1	na	na	na	haploid	bacteria	4809110	4809110	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-11-01	4592	4425	120	na
GCA_047117625.1	PRJNA987329	SAMN35977200	na	na	1812935	1812935	Enterobacter roggenkampii	strain=WL111	na	latest	Complete Genome	Major	Full	2025-01-24	ASM4711762v1	Department of Clinical Laboratory, The Affiliated Wenling Hospital	GCF_047117625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/117/625/GCA_047117625.1_ASM4711762v1	na	na	na	haploid	bacteria	5039614	5039614	56.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-26	4861	4652	115	na
GCA_041462765.2	PRJNA288601	SAMN43321952	na	na	1812935	1812935	Enterobacter roggenkampii	strain=2024CK-01276	na	latest	Complete Genome	Major	Full	2024-12-05	ASM4146276v2	Utah Public Health Laboratory, Utah Public Health Laboratory Infectious Disease submission group	GCF_041462765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/041/462/765/GCA_041462765.2_ASM4146276v2	na	na	na	haploid	bacteria	4766518	4766518	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-11-13	4564	4394	115	na
GCA_013728935.1	PRJNA605147	SAMN15148725	na	na	1812935	1812935	Enterobacter roggenkampii	strain=RHBSTW-00872	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1372893v1	The REHAB Consortium	GCF_013728935.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/728/935/GCA_013728935.1_ASM1372893v1	na	na	na	haploid	bacteria	4987110	4987110	55.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	4829	4533	115	34609275
GCA_018596855.2	PRJNA415108	SAMN19316169	na	na	1812935	1812935	Enterobacter roggenkampii	strain=120063	na	latest	Complete Genome	Major	Full	2023-01-30	ASM1859685v2	West China Hospital, Sichuan University	GCF_018596855.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/596/855/GCA_018596855.2_ASM1859685v2	na	na	na	haploid	bacteria	5251768	5251768	55.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-01-19	5236	4937	120	na
GCA_002007805.1	PRJNA374469	SAMN06323809	na	na	1812935	1812935	Enterobacter roggenkampii	strain=R11	na	latest	Complete Genome	Major	Full	2017-02-28	ASM200780v1	Shandong Academy of Medical Sciences	GCF_002007805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/007/805/GCA_002007805.1_ASM200780v1	na	na	na	haploid	bacteria	4993008	4993008	56.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-02-21	4908	4643	114	na
GCA_015136315.1	PRJDB9036	SAMD00195906	na	na	1812935	1812935	Enterobacter roggenkampii	strain=STW0522-66	na	latest	Complete Genome	Major	Full	2020-10-08	ASM1513631v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_015136315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/136/315/GCA_015136315.1_ASM1513631v1	na	na	na	haploid	bacteria	5377515	5377515	55.500000	8	8	8	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-10-08	5179	5076	103	na
GCA_040735585.1	PRJNA1034027	SAMN38049406	na	na	1812935	1812935	Enterobacter roggenkampii	strain=18Y001733	na	latest	Complete Genome	Major	Full	2024-07-16	ASM4073558v1	Bioscience, Nottingham Trent University	GCF_040735585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/735/585/GCA_040735585.1_ASM4073558v1	na	na	na	haploid	bacteria	4658510	4658510	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-11-07	4404	4254	113	38925648
GCA_049605525.1	PRJNA1247685	SAMN47826215	na	na	1812935	1812935	Enterobacter roggenkampii	strain=JARB-T-NT00318	na	latest	Complete Genome	Major	Full	2025-04-15	ASM4960552v1	Antimicrobial Resistance Research Center, National Institute of Infectious Diseases	GCF_049605525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/605/525/GCA_049605525.1_ASM4960552v1	na	na	na	haploid	bacteria	5123629	5123629	55.500000	6	6	6	na	na		0	0	0	na
GCA_029834495.1	PRJNA954335	SAMN34139910	na	na	1812935	1812935	Enterobacter roggenkampii	strain=EOBSR_19	na	latest	Complete Genome	Major	Full	2023-04-19	ASM2983449v1	Tianjin Agricultural University	GCF_029834495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/834/495/GCA_029834495.1_ASM2983449v1	na	na	na	haploid	bacteria	4861188	4861188	56.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-04-13	4698	4424	119	na
GCA_030384865.1	PRJNA987333	SAMN35977203	na	na	1812935	1812935	Enterobacter roggenkampii	strain=WL374	na	latest	Complete Genome	Major	Full	2023-07-02	ASM3038486v1	The Affiliated Wenling Hospital	GCF_030384865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/384/865/GCA_030384865.1_ASM3038486v1	na	na	na	haploid	bacteria	5100310	5100310	56.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-06-26	4950	4750	121	na
GCA_043965975.1	PRJNA1067818	SAMN39551858	na	na	1812935	1812935	Enterobacter roggenkampii	strain=ECC-247	na	latest	Complete Genome	Major	Full	2024-10-28	ASM4396597v1	National Institute of Infectious Diseases and Vaccinology, National Health Research Institutes	GCF_043965975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/965/975/GCA_043965975.1_ASM4396597v1	na	na	na	haploid	bacteria	4942991	4942991	56.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-29	4803	4568	115	na
