#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_002356475.1	PRJDB5954	SAMD00084346	na	na	336306	550	Enterobacter cloacae subsp. cloacae	strain=2016_smu953	na	latest	Complete Genome	Major	Full	2017-07-29	E_cloacae_1.0	Saitama Medical University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/356/475/GCA_002356475.1_E_cloacae_1.0	unverified source organism; many frameshifted proteins	na	na	haploid	bacteria	4928285	4928285	56.000000	1	1	1	na	na		0	0	0	na
GCA_905232045.2	PRJEB42440	SAMEA7962763	na	na	550	550	Enterobacter cloacae	na	66	latest	Complete Genome	Major	Full	2022-05-22	AI2683v1_cp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/232/045/GCA_905232045.2_AI2683v1_cp	unverified source organism	na	na	haploid	bacteria	5021030	5021030	55.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-17	4776	4706	0	na
GCA_014169315.1	PRJDB6962	SAMD00194528	na	na	550	550	Enterobacter cloacae	strain=WP5-S18-ESBL-01	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416931v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/315/GCA_014169315.1_ASM1416931v1	unverified source organism	na	na	haploid	bacteria	4998275	4998275	53.000000	6	6	6	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	4826	4714	112	na
GCA_029873395.1	PRJNA956928	SAMN34233931	na	na	550	550	Enterobacter cloacae	strain=RMCH-M23-N	na	latest	Complete Genome	Major	Full	2023-04-26	ASM2987339v1	University of Regina	GCF_029873395.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/873/395/GCA_029873395.1_ASM2987339v1	na	na	na	haploid	bacteria	5177965	5177965	54.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-04-20	4958	4747	113	na
GCA_002982195.1	PRJNA376861	SAMN06448868	na	na	550	550	Enterobacter cloacae	strain=PIMB10EC27	na	latest	Complete Genome	Major	Full	2018-03-08	ASM298219v1	Pasteur Institute in Ho Chi Minh City	GCF_002982195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/982/195/GCA_002982195.1_ASM298219v1	na	na	na	haploid	bacteria	5419249	5419249	54.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-03-10	5354	4957	116	na
GCA_905330125.2	PRJEB42440	SAMEA8065700	na	na	550	550	Enterobacter cloacae	na	413	latest	Complete Genome	Major	Full	2022-05-24	AI2839v1_cpp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/330/125/GCA_905330125.2_AI2839v1_cpp	unverified source organism	na	na	haploid	bacteria	5088460	5088460	55.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	4855	4769	0	na
GCA_964262585.1	PRJEB77420	SAMEA115941545	na	na	550	550	Enterobacter cloacae	na	P07-38828	latest	Complete Genome	Major	Full	2025-01-03	P07-38828 assembly	Lausanne University Hospital, Laboratory of Epidemiology, Rue du Bugnon 46, 1011 Lausanne, Switzerland	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/262/585/GCA_964262585.1_P07-38828_assembly	unverified source organism; genome length too small	na	na	haploid	bacteria	50382	50382	52.500000	1	1	1	na	na		0	0	0	na
GCA_014169295.1	PRJDB6962	SAMD00194526	na	na	550	550	Enterobacter cloacae	strain=WP5-S18-CRE-02	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416929v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/295/GCA_014169295.1_ASM1416929v1	na	na	na	haploid	bacteria	5562758	5562758	54.500000	7	7	7	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	5467	5359	108	na
GCA_004193715.1	PRJNA520972	SAMN10872819	na	na	550	550	Enterobacter cloacae	strain=CZ-1	na	latest	Complete Genome	Major	Full	2019-02-13	ASM419371v1	Nanjing Agricultural University	GCF_004193715.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/193/715/GCA_004193715.1_ASM419371v1	na	na	na	haploid	bacteria	4792737	4792737	53.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-02-07	4677	4476	116	na
GCA_905331005.2	PRJEB42440	SAMEA8065795	na	na	550	550	Enterobacter cloacae	na	171	latest	Complete Genome	Major	Full	2022-05-24	AI2964v1_cpp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/005/GCA_905331005.2_AI2964v1_cpp	unverified source organism	na	na	haploid	bacteria	4804215	4804215	55.000000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	4597	4487	0	na
GCA_905331255.2	PRJEB42440	SAMEA8065832	na	na	550	550	Enterobacter cloacae	na	96	latest	Complete Genome	Major	Full	2022-05-24	AI2992v5_cpp	CNAG-CRG	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/905/331/255/GCA_905331255.2_AI2992v5_cpp	unverified source organism	na	na	haploid	bacteria	5057367	5057367	55.500000	5	5	5	CNAG-CRG	Annotation submitted by CNAG-CRG	2022-05-22	4624	4624	0	na
GCA_900322725.1	PRJEB25613	SAMEA104700141	na	na	2027919	2027919	Enterobacter cloacae complex sp.	na	C45	latest	Complete Genome	Major	Full	2018-03-23	C45	CHU Clermont-ferrand	GCF_900322725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/322/725/GCA_900322725.1_C45	na	na	na	haploid	bacteria	5290194	5290194	55.000000	4	4	4	na	na		0	0	0	na
