#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_039778205.1	PRJNA1078117	SAMN39984961	na	na	57045	28901	Salmonella enterica subsp. enterica serovar Paratyphi B	strain=CIPA214	na	latest	Complete Genome	Major	Full	2024-05-23	ASM3977820v1	Institut Pasteur	GCF_039778205.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/778/205/GCA_039778205.1_ASM3977820v1	na	na	na	haploid	bacteria	4696517	4696517	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-14	4551	4293	124	na
GCA_039776065.1	PRJNA1078117	SAMN39984967	na	na	57045	28901	Salmonella enterica subsp. enterica serovar Paratyphi B	strain=B2227	na	latest	Complete Genome	Major	Full	2024-05-23	ASM3977606v1	Institut Pasteur	GCF_039776065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/776/065/GCA_039776065.1_ASM3977606v1	na	na	na	haploid	bacteria	4719199	4719199	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-14	4586	4313	121	na
GCA_006519455.2	PRJNA186035	SAMN01933105	na	na	1299077	28901	Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000541	strain=SGSC 2239	SARA59	latest	Complete Genome	Major	Full	2021-05-24	ASM651945v2	Center for Food Safety and Applied Nutrition	GCF_006519455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/519/455/GCA_006519455.2_ASM651945v2	from large multi-isolate project	na	na	haploid	bacteria	4744898	4744898	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-11	4574	4356	123	na
GCA_018338755.1	PRJNA186035	SAMN01933110	na	na	1299082	28901	Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000548	strain=SGSC 2503	SARB46	latest	Complete Genome	Major	Full	2021-05-11	ASM1833875v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/755/GCA_018338755.1_ASM1833875v1	from large multi-isolate project	na	na	haploid	bacteria	4700031	4700031	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-03	4512	4311	117	na
GCA_000018705.1	PRJNA27803	SAMN02603951	na	na	1016998	28901	Salmonella enterica subsp. enterica serovar Paratyphi B str. SPB7	strain=SGSC4150; SPB7	na	latest	Complete Genome	Major	Full	2007-11-30	ASM1870v1	The Salmonella enterica serovar Paratyphi B Genome Sequencing Project	GCF_000018705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/018/705/GCA_000018705.1_ASM1870v1	na	na	na	haploid	bacteria	4858887	4858887	52.000000	1	1	1	The Salmonella enterica serovar Paratyphi B Genome Sequencing Project	Annotation submitted by The Salmonella enterica serovar Paratyphi B Genome Sequencing Project	2014-01-31	5779	5601	152	na
GCA_039777535.1	PRJNA1078117	SAMN39984966	na	na	57045	28901	Salmonella enterica subsp. enterica serovar Paratyphi B	strain=CIP54.115	na	latest	Complete Genome	Major	Full	2024-05-23	ASM3977753v1	Institut Pasteur	GCF_039777535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/777/535/GCA_039777535.1_ASM3977753v1	na	na	na	haploid	bacteria	4690401	4690401	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-14	4549	4289	126	na
GCA_018338775.1	PRJNA186035	SAMN01933108	na	na	1299080	28901	Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000546	strain=SGSC 2501	SARB44	latest	Complete Genome	Major	Full	2021-05-11	ASM1833877v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/338/775/GCA_018338775.1_ASM1833877v1	from large multi-isolate project	na	na	haploid	bacteria	4545124	4545124	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-03	4371	4170	115	na
GCA_010732035.2	PRJNA186035	SAMN01933101	na	na	1299073	28901	Salmonella enterica subsp. enterica serovar Paratyphi B str. CFSAN000535	strain=SGSC 2233	SARA53	latest	Complete Genome	Major	Full	2021-05-21	ASM1073203v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/732/035/GCA_010732035.2_ASM1073203v2	from large multi-isolate project	na	na	haploid	bacteria	4694564	4694564	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-11	4504	4284	130	na
GCA_003878535.2	PRJNA186035	SAMN02900140	na	na	57045	28901	Salmonella enterica subsp. enterica serovar Paratyphi B	strain=CFSAN008708	na	latest	Complete Genome	Major	Full	2021-06-07	ASM387853v2	Center for Food Safety and Applied Nutrition	GCF_003878535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/878/535/GCA_003878535.2_ASM387853v2	from large multi-isolate project	na	na	haploid	bacteria	4908123	4908123	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-12	4785	4540	117	na
GCA_039778245.1	PRJNA1078117	SAMN39984959	na	na	57045	28901	Salmonella enterica subsp. enterica serovar Paratyphi B	strain=CIP54.100	na	latest	Complete Genome	Major	Full	2024-05-23	ASM3977824v1	Institut Pasteur	GCF_039778245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/778/245/GCA_039778245.1_ASM3977824v1	na	na	na	haploid	bacteria	4800775	4800775	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-03-14	4690	4415	117	na
