#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_029719805.1	PRJNA605147	SAMN15488675	na	na	57706	57706	Citrobacter braakii	strain=RHB44-SE-C08	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971980v1	The REHAB Consortium	GCF_029719805.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/719/805/GCA_029719805.1_ASM2971980v1	na	na	na	haploid	bacteria	4988796	4988796	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4855	4619	119	na
GCA_002208845.2	PRJNA231221	SAMN06173303	na	na	57706	57706	Citrobacter braakii	strain=FDAARGOS_290	na	latest	Complete Genome	Major	Full	2018-03-02	ASM220884v2	University of Maryland School of Medicine Institute for Genome Sciences (IGS) - sequencing center	GCF_002208845.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/208/845/GCA_002208845.2_ASM220884v2	na	na	na	haploid	bacteria	4834774	4834774	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-03-01	4741	4486	120	na
GCA_019502645.1	PRJNA751212	SAMN20511720	na	na	57706	57706	Citrobacter braakii	strain=DY2019	na	latest	Complete Genome	Major	Full	2021-08-10	ASM1950264v1	The First Affiliated Hospital, School of Medicine, Zhejiang University	GCF_019502645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/502/645/GCA_019502645.1_ASM1950264v1	na	na	na	haploid	bacteria	5357557	5357557	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-08-04	5152	4928	117	na
GCA_048388425.1	PRJNA1208604	SAMN46188677	na	na	57706	57706	Citrobacter braakii	strain=FAHZZU5618	na	latest	Complete Genome	Major	Full	2025-03-05	ASM4838842v1	Zhengzhou University	GCF_048388425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/388/425/GCA_048388425.1_ASM4838842v1	na	na	na	haploid	bacteria	5688593	5688593	52.000000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-26	5640	5377	119	na
GCA_048572785.1	PRJNA1232389	SAMN47234546	na	na	57706	57706	Citrobacter braakii	strain=K1125	na	latest	Complete Genome	Major	Full	2025-03-15	ASM4857278v1	Taizhou Municipal Hospital	GCF_048572785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/048/572/785/GCA_048572785.1_ASM4857278v1	na	na	na	haploid	bacteria	5747443	5747443	52.000000	6	6	6	na	na		0	0	0	na
GCA_029718465.1	PRJNA605147	SAMN15488583	na	na	57706	57706	Citrobacter braakii	strain=RHB23-SO-C01	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971846v1	The REHAB Consortium	GCF_029718465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/718/465/GCA_029718465.1_ASM2971846v1	na	na	na	haploid	bacteria	4965615	4965615	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4718	4544	118	na
GCA_052491995.1	PRJNA1312473	SAMN50871818	JBQVYX000000000.1	na	57706	57706	Citrobacter braakii	strain=SCGY-1L	na	latest	Complete Genome	Major	Full	2025-09-07	ASM5249199v1	Yangzhou University	GCF_052491995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/052/491/995/GCA_052491995.1_ASM5249199v1	na	na	na	haploid	bacteria	5745434	5745434	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-09-02	5647	5377	120	na
GCA_029716315.1	PRJNA605147	SAMN15488548	na	na	57706	57706	Citrobacter braakii	strain=RHB16-E2-C02	na	latest	Complete Genome	Major	Full	2023-04-13	ASM2971631v1	The REHAB Consortium	GCF_029716315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/716/315/GCA_029716315.1_ASM2971631v1	na	na	na	haploid	bacteria	5040939	5040939	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-06-15	4837	4658	121	na
GCA_026626145.1	PRJNA809570	SAMN26195905	na	na	57706	57706	Citrobacter braakii	strain=LBA3	na	latest	Complete Genome	Major	Full	2022-12-04	ASM2662614v1	Huazhong Agricultural University	GCF_026626145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/626/145/GCA_026626145.1_ASM2662614v1	na	na	na	haploid	bacteria	5178519	5178519	51.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-11-28	4966	4711	116	na
GCA_963666405.1	PRJEB66947	SAMEA114302010	na	na	57706	57706	Citrobacter braakii	na	e02fac55-db28-47c9-b8ea-8cc445d7f78a	latest	Complete Genome	Major	Full	2023-11-17	piHetPala1.Citrobacter_braakii_1.1	WELLCOME SANGER INSTITUTE	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/666/405/GCA_963666405.1_piHetPala1.Citrobacter_braakii_1.1	derived from metagenome	na	na	haploid	bacteria	4861911	4861911	52.000000	1	1	1	na	na		0	0	0	na
