#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_000487015.2	PRJNA78399	SAMN01813420	na	na	1124959	28901	Salmonella enterica subsp. enterica serovar Muenster str. 420	strain=CFSAN001301	na	latest	Complete Genome	Major	Full	2018-01-05	ASM48701v2	FDA	GCF_000487015.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/487/015/GCA_000487015.2_ASM48701v2	na	na	na	haploid	bacteria	4756014	4756014	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-01-10	4810	4558	122	24158624
GCA_000487035.2	PRJNA78397	SAMN01805332	na	na	1124958	28901	Salmonella enterica subsp. enterica serovar Muenster str. 0315	strain=315	na	latest	Complete Genome	Major	Full	2017-01-17	ASM48703v2	FDA	GCF_000487035.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/487/035/GCA_000487035.2_ASM48703v2	na	na	na	haploid	bacteria	4972820	4972820	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-01-10	5123	4857	124	24158624
GCA_008429005.2	PRJNA292666	SAMN05928199	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=FSIS1607861	na	latest	Complete Genome	Major	Full	2021-09-09	ASM842900v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/429/005/GCA_008429005.2_ASM842900v2	from large multi-isolate project	na	na	haploid	bacteria	4818624	4818624	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-02	4682	4459	122	34867920
GCA_008471245.2	PRJNA292666	SAMN04530411	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=FSIS1605743	na	latest	Complete Genome	Major	Full	2021-09-09	ASM847124v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/471/245/GCA_008471245.2_ASM847124v2	from large multi-isolate project	na	na	haploid	bacteria	5028797	5028797	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-02	4907	4682	122	34867920
GCA_009184685.1	PRJNA575939	SAMN12916230	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=PJM1	na	latest	Complete Genome	Major	Full	2019-10-20	ASM918468v1	South China Agricultural University	GCF_009184685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/184/685/GCA_009184685.1_ASM918468v1	na	na	na	haploid	bacteria	5000356	5000356	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-10-14	4934	4680	122	na
GCA_016452085.1	PRJNA622256	SAMN14504890	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=CVM 34526	na	latest	Complete Genome	Major	Full	2020-12-31	ASM1645208v1	FDA-CVM	GCF_016452085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/452/085/GCA_016452085.1_ASM1645208v1	na	na	na	haploid	bacteria	5088756	5088756	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-14	4972	4738	124	32883017
GCA_016454485.1	PRJNA622256	SAMN14504624	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=CVM 22504	na	latest	Complete Genome	Major	Full	2020-12-31	ASM1645448v1	FDA-CVM	GCF_016454485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/454/485/GCA_016454485.1_ASM1645448v1	na	na	na	haploid	bacteria	5130233	5130233	51.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-14	5025	4797	124	32883017
GCA_018339495.2	PRJNA186035	SAMN02383572	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=CFSAN004344	na	latest	Complete Genome	Major	Full	2023-10-30	ASM1833949v2	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/339/495/GCA_018339495.2_ASM1833949v2	from large multi-isolate project	na	na	haploid	bacteria	4742824	4742824	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-10-24	4638	4398	122	na
GCA_028893095.1	PRJNA929056	SAMN32950803	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=RM074	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889309v1	University of Nebraska-Lincoln	GCF_028893095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/893/095/GCA_028893095.1_ASM2889309v1	na	na	na	haploid	bacteria	4812707	4812707	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4707	4412	122	36985205
GCA_028893115.1	PRJNA929056	SAMN32950802	na	na	82689	28901	Salmonella enterica subsp. enterica serovar Muenster	strain=RM055	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889311v1	University of Nebraska-Lincoln	GCF_028893115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/893/115/GCA_028893115.1_ASM2889311v1	na	na	na	haploid	bacteria	4827510	4827510	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4713	4418	121	36985205
