#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_028892955.1	PRJNA929056	SAMN32950811	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=RM006	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889295v1	University of Nebraska-Lincoln	GCF_028892955.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/892/955/GCA_028892955.1_ASM2889295v1	na	na	na	haploid	bacteria	4839785	4839785	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4705	4449	118	36985205
GCA_028892975.1	PRJNA929056	SAMN32950809	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=RM004	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889297v1	University of Nebraska-Lincoln	GCF_028892975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/892/975/GCA_028892975.1_ASM2889297v1	na	na	na	haploid	bacteria	4853290	4853290	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4726	4467	118	36985205
GCA_018340175.1	PRJNA186035	SAMN01813422	na	na	1124929	28901	Salmonella enterica subsp. enterica serovar Derby str. 626	strain=626	na	latest	Complete Genome	Major	Full	2021-05-11	ASM1834017v1	Center for Food Safety and Applied Nutrition	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/340/175/GCA_018340175.1_ASM1834017v1	from large multi-isolate project	na	na	haploid	bacteria	4874183	4874183	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-03	4684	4483	119	na
GCA_028892995.1	PRJNA929056	SAMN32950808	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=RM003	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889299v1	University of Nebraska-Lincoln	GCF_028892995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/892/995/GCA_028892995.1_ASM2889299v1	na	na	na	haploid	bacteria	4848654	4848654	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4719	4418	118	36985205
GCA_009533475.2	PRJNA292666	SAMN08025063	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=FSIS11704880	na	latest	Complete Genome	Major	Full	2021-09-09	ASM953347v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/533/475/GCA_009533475.2_ASM953347v2	from large multi-isolate project	na	na	haploid	bacteria	4911526	4911526	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-02	4746	4534	118	34867920
GCA_005447225.2	PRJNA292661	SAMN10133052	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=CVM N17S1441	na	latest	Complete Genome	Major	Full	2021-09-09	ASM544722v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/447/225/GCA_005447225.2_ASM544722v2	from large multi-isolate project	na	na	haploid	bacteria	4958788	4958788	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	4795	4592	119	34867920
GCA_002946375.1	PRJNA391404	SAMN08470240	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	na	2014LSAL01779	latest	Complete Genome	Major	Full	2018-02-13	ASM294637v1	ANSES	GCF_002946375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/946/375/GCA_002946375.1_ASM294637v1	na	na	na	haploid	bacteria	4846817	4846817	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-02-07	4920	4614	126	na
GCA_028893035.1	PRJNA929056	SAMN32950806	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=RM001	na	latest	Complete Genome	Major	Full	2023-03-01	ASM2889303v1	University of Nebraska-Lincoln	GCF_028893035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/893/035/GCA_028893035.1_ASM2889303v1	na	na	na	haploid	bacteria	4864529	4864529	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-02-06	4745	4490	118	36985205
GCA_009047585.2	PRJNA292666	SAMN06256079	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=FSIS1609398	na	latest	Complete Genome	Major	Full	2021-09-09	ASM904758v2	FDA	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/047/585/GCA_009047585.2_ASM904758v2	from large multi-isolate project	na	na	haploid	bacteria	5298287	5298287	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-02	5191	4946	118	34867920
GCA_006651685.2	PRJNA186035	SAMN02843585	na	na	28144	28901	Salmonella enterica subsp. enterica serovar Derby	strain=FDA161736	na	latest	Complete Genome	Major	Full	2021-06-07	ASM665168v2	Center for Food Safety and Applied Nutrition	GCF_006651685.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/651/685/GCA_006651685.2_ASM665168v2	from large multi-isolate project	na	na	haploid	bacteria	4733388	4733388	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-13	4542	4316	124	na
