#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_004104525.2	PRJNA506562	SAMN10462700	na	na	2058152	2058152	Klebsiella grimontii	strain=SS141	na	latest	Complete Genome	Major	Full	2019-10-07	ASM410452v2	Liverpool School of Tropical Medicine	GCF_004104525.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/104/525/GCA_004104525.2_ASM410452v2	na	na	na	haploid	bacteria	6169994	6169994	56.000000	5	5	5	na	na		0	0	0	na
GCA_008364425.2	PRJNA559804	SAMN12560209	na	na	2058152	2058152	Klebsiella grimontii	strain=K1	na	latest	Complete Genome	Major	Full	2024-06-04	ASM836442v2	Microbiology and Biotechnology, Max Rubner-Institut	GCF_008364425.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/364/425/GCA_008364425.2_ASM836442v2	na	na	na	haploid	bacteria	5867703	5867703	56.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023-05-31	5549	5364	116	na
GCA_013590775.1	PRJNA605147	SAMN15148463	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00054	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1359077v1	The REHAB Consortium	GCF_013590775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/590/775/GCA_013590775.1_ASM1359077v1	na	na	na	haploid	bacteria	6525608	6525608	55.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	6345	6010	117	34609275
GCA_013606065.1	PRJNA605147	SAMN15148723	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00866	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1360606v1	The REHAB Consortium	GCF_013606065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/606/065/GCA_013606065.1_ASM1360606v1	na	na	na	haploid	bacteria	6778239	6778239	55.000000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	6567	6292	116	34609275
GCA_013608545.1	PRJNA605147	SAMN15148651	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00555	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1360854v1	The REHAB Consortium	GCF_013608545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/608/545/GCA_013608545.1_ASM1360854v1	na	na	na	haploid	bacteria	6430391	6430391	55.000000	10	10	10	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	6225	5915	117	34609275
GCA_013624225.1	PRJNA605147	SAMN15148529	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00181	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1362422v1	The REHAB Consortium	GCF_013624225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/624/225/GCA_013624225.1_ASM1362422v1	na	na	na	haploid	bacteria	6091660	6091660	55.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	5842	5614	116	34609275
GCA_013635015.1	PRJNA605147	SAMN15148459	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00039	na	latest	Complete Genome	Major	Full	2020-07-24	ASM1363501v1	The REHAB Consortium	GCF_013635015.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/635/015/GCA_013635015.1_ASM1363501v1	na	na	na	haploid	bacteria	6400152	6400152	55.500000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-19	6201	5967	116	34609275
GCA_013730235.1	PRJNA605147	SAMN15148716	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00853	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373023v1	The REHAB Consortium	GCF_013730235.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/730/235/GCA_013730235.1_ASM1373023v1	na	na	na	haploid	bacteria	6253349	6253349	55.500000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	6036	5748	119	34609275
GCA_013734595.1	PRJNA605147	SAMN15148669	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00634	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373459v1	The REHAB Consortium	GCF_013734595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/734/595/GCA_013734595.1_ASM1373459v1	na	na	na	haploid	bacteria	6717197	6717197	55.000000	9	9	9	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	6460	6153	116	34609275
GCA_013735435.1	PRJNA605147	SAMN15148657	na	na	2058152	2058152	Klebsiella grimontii	strain=RHBSTW-00577	na	latest	Complete Genome	Major	Full	2020-07-27	ASM1373543v1	The REHAB Consortium	GCF_013735435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/735/435/GCA_013735435.1_ASM1373543v1	na	na	na	haploid	bacteria	6134804	6134804	55.500000	6	6	6	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-06-18	5909	5612	117	34609275
