#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_033100215.1	PRJNA1028370	SAMN37823614	na	na	3081203	3081203	Klebsiella sp. w6	strain=w6	na	latest	Complete Genome	Major	Full	2023-10-29	ASM3310021v1	zhejiang wanli university	GCF_033100215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/100/215/GCA_033100215.1_ASM3310021v1	na	na	na	haploid	bacteria	5693148	5693148	57.500000	2	2	2	na	na		0	0	0	na
GCA_001753185.1	PRJNA344738	SAMN05832682	na	na	1905288	1905288	Klebsiella sp. LTGPAF-6F	strain=LTGPAF-6F	na	latest	Complete Genome	Major	Full	2016-10-06	ASM175318v1	Northwest A&F University	GCF_001753185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/753/185/GCA_001753185.1_ASM175318v1	na	na	na	haploid	bacteria	6790399	6790399	55.500000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2016-09-30	6397	6136	124	na
GCA_021869705.1	PRJNA595838	SAMN13619442	na	na	2686364	2686364	Klebsiella sp. PCX	na	PCX	latest	Complete Genome	Major	Full	2022-02-02	ASM2186970v1	Southwest Petroleum University	GCF_021869705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/869/705/GCA_021869705.1_ASM2186970v1	na	na	na	haploid	bacteria	5176451	5176451	58.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-01-27	4955	4766	123	na
GCA_035620215.1	PRJNA1047197	SAMN38525977	na	na	3111629	3111629	Klebsiella sp. ZJOU C1	strain=ZJOU C1	na	latest	Complete Genome	Major	Full	2024-01-13	ASM3562021v1	Zhejiang Ocean University	GCF_035620215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/620/215/GCA_035620215.1_ASM3562021v1	na	na	na	haploid	bacteria	5491622	5491622	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-01-05	5268	5066	126	na
GCA_003790505.1	PRJNA480319	SAMN09635156	na	na	2267618	2267618	Klebsiella sp. P1CD1	strain=P1CD1	na	latest	Complete Genome	Major	Full	2018-11-19	ASM379050v1	UFBA	GCF_003790505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/790/505/GCA_003790505.1_ASM379050v1	na	na	na	haploid	bacteria	5633647	5633647	57.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-11-13	5572	5313	118	na
GCA_015601345.1	PRJNA670042	SAMN16721599	na	na	2787706	2787706	Klebsiella sp. BDA134-6	strain=BDA134-6	na	latest	Complete Genome	Major	Full	2020-11-19	ASM1560134v1	University of Florence	GCF_015601345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/601/345/GCA_015601345.1_ASM1560134v1	na	na	na	haploid	bacteria	6061544	6061544	55.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-13	5643	5424	121	na
GCA_051131755.1	PRJNA646855	SAMN15567071	na	na	2755393	2755393	Klebsiella sp. R445	na	R445	latest	Complete Genome	Major	Full	2025-06-28	R445	Monash University	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/131/755/GCA_051131755.1_R445	unverified source organism	na	na	haploid	bacteria	5296102	5296102	55.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-06	4976	4781	123	na
GCA_003812845.1	PRJNA231221	SAMN10163205	na	na	2488567	2488567	Klebsiella sp. FDAARGOS_511	strain=FDAARGOS_511	na	latest	Complete Genome	Major	Full	2018-11-21	ASM381284v1	US Food and Drug Administration	GCF_003812845.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/812/845/GCA_003812845.1_ASM381284v1	na	na	na	haploid	bacteria	6290193	6290193	55.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2018-11-14	6118	5813	124	na
GCA_021184225.1	PRJNA782057	SAMN23314262	na	na	2897413	2897413	Klebsiella sp. KPN54798	strain=KPN54798	na	latest	Complete Genome	Major	Full	2021-12-15	ASM2118422v1	The Second Affiliated Hospital of Anhui Medical University	GCF_021184225.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/184/225/GCA_021184225.1_ASM2118422v1	na	na	na	haploid	bacteria	5647734	5647734	57.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-12-08	5439	5051	123	na
GCA_014169535.1	PRJDB6962	SAMD00194569	na	na	2675717	2675717	Klebsiella sp. WP7-S18-CRE-03	strain=WP7-S18-CRE-03	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416953v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/535/GCA_014169535.1_ASM1416953v1	na	na	na	haploid	bacteria	5350126	5350126	55.000000	6	6	6	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	5142	5030	112	na
GCA_019048985.1	PRJNA638617	SAMN15198488	na	na	2851540	2851540	Klebsiella sp. PL-2018	strain=PL-2018	na	latest	Complete Genome	Major	Full	2021-06-28	ASM1904898v1	UEA	GCF_019048985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/048/985/GCA_019048985.1_ASM1904898v1	na	na	na	haploid	bacteria	6225264	6225264	56.000000	5	5	5	UEA	Annotation submitted by UEA	2021-06-28	6019	5909	110	na
GCA_051992865.1	PRJNA1280488	SAMN49523909	na	na	3440843	3440843	Klebsiella sp. CD33	strain=CD33	na	latest	Complete Genome	Major	Full	2025-08-13	ASM5199286v1	Central South University	GCF_051992865.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/992/865/GCA_051992865.1_ASM5199286v1	na	na	na	haploid	bacteria	5231863	5231863	57.500000	1	1	1	na	na		0	0	0	na
GCA_014169755.1	PRJDB6962	SAMD00194628	na	na	2675726	2675726	Klebsiella sp. WP8-S18-ESBL-06	strain=WP8-S18-ESBL-06	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416975v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/755/GCA_014169755.1_ASM1416975v1	na	na	na	haploid	bacteria	5176749	5176749	55.000000	5	5	5	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	4971	4859	112	na
GCA_051131775.1	PRJNA646855	SAMN15566978	na	na	2755386	2755386	Klebsiella sp. MISC125	na	MISC125	latest	Complete Genome	Major	Full	2025-06-28	MISC125	Monash University	GCF_051131775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/131/775/GCA_051131775.1_MISC125	na	na	na	haploid	bacteria	6282575	6282575	53.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-06	5868	5680	117	na
GCA_025813515.1	PRJNA890382	SAMN31276742	na	na	2986524	2986524	Klebsiella sp. KP20-425-1	strain=KP20-425-1	na	latest	Complete Genome	Major	Full	2022-10-24	ASM2581351v1	Zhengzhou University	GCF_025813515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/813/515/GCA_025813515.1_ASM2581351v1	na	na	na	haploid	bacteria	5401251	5401251	57.500000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-10-20	5158	4995	123	na
GCA_014596785.2	PRJNA660924	SAMN15963939	na	na	2769349	2769349	Klebsiella sp. K4	strain=K4	na	latest	Complete Genome	Major	Full	2024-06-04	ASM1459678v2	Max Rubner-Institut	GCF_014596785.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/596/785/GCA_014596785.2_ASM1459678v2	na	na	na	haploid	bacteria	5556679	5556679	57.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-12-27	5469	5204	122	na
GCA_002186515.2	PRJNA351846	SAMN05960877	na	na	1972757	1972757	Klebsiella sp. PO552	strain=PO552	na	latest	Complete Genome	Major	Full	2019-03-13	ASM218651v2	JCVI	GCF_002186515.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/186/515/GCA_002186515.2_ASM218651v2	contaminated	na	na	haploid	bacteria	5860994	5860994	56.500000	8	8	8	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-03-05	5831	5425	116	na
GCA_014169515.1	PRJDB6962	SAMD00194568	na	na	2675716	2675716	Klebsiella sp. WP7-S18-CRE-02	strain=WP7-S18-CRE-02	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416951v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014169515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/169/515/GCA_014169515.1_ASM1416951v1	na	na	na	haploid	bacteria	5343134	5343134	55.000000	6	6	6	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	5133	5022	111	na
GCA_004010915.1	PRJNA392024	SAMN07280658	na	na	2015795	2015795	Klebsiella sp. LY	strain=LY	na	latest	Complete Genome	Major	Full	2019-01-10	ASM401091v1	Plant protection and Microbiology Research Institute	GCF_004010915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/010/915/GCA_004010915.1_ASM401091v1	na	na	na	haploid	bacteria	5608553	5608553	57.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2017-07-17	5699	5383	126	na
GCA_019890895.1	PRJNA758781	SAMN21035660	na	na	2873296	2873296	Klebsiella sp. CTHL.F3a	strain=CTHL.F3a	na	latest	Complete Genome	Major	Full	2021-09-07	ASM1989089v1	The Independent Schools Foundation Academy	GCF_019890895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/890/895/GCA_019890895.1_ASM1989089v1	na	na	na	haploid	bacteria	6146223	6146223	55.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-01	5774	5536	124	35862935
GCA_051131765.1	PRJNA646855	SAMN15566977	na	na	2755385	2755385	Klebsiella sp. I138	na	I138	latest	Complete Genome	Major	Full	2025-06-28	I138	Monash University	GCF_051131765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/051/131/765/GCA_051131765.1_I138	na	na	na	haploid	bacteria	5507704	5507704	54.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-02-06	5159	4988	121	na
GCA_014168915.1	PRJDB6962	SAMD00194424	na	na	2675711	2675711	Klebsiella sp. WP3-S18-ESBL-05	strain=WP3-S18-ESBL-05	na	latest	Complete Genome	Major	Full	2020-07-21	ASM1416891v1	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	GCF_014168915.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/168/915/GCA_014168915.1_ASM1416891v1	na	na	na	haploid	bacteria	5649038	5649038	55.000000	10	10	10	Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	Annotation submitted by Laboratory of Bacterial Genomics, Pathogen Genomics Center, National Institute of Infectious Diseases	2020-07-21	5487	5369	118	na
GCA_018204675.1	PRJNA722143	SAMN18746170	na	na	2829836	2829836	Klebsiella sp. P1927	strain=P1927	na	latest	Complete Genome	Major	Full	2021-04-29	ASM1820467v1	Institute of Environmental Microbiology	GCF_018204675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/204/675/GCA_018204675.1_ASM1820467v1	na	na	na	haploid	bacteria	6172359	6172359	56.500000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-04-22	6206	5896	125	na
