#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_011301315.1	PRJNA610035	SAMN14271036	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=374589	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130131v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/301/315/GCA_011301315.1_ASM1130131v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4597011	4597011	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4426	3953	115	na
GCA_011301495.1	PRJNA610035	SAMN14271040	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=409960	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130149v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/301/495/GCA_011301495.1_ASM1130149v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4633005	4633005	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4457	3974	115	na
GCA_011301835.1	PRJNA610035	SAMN14271035	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=367320	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130183v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/301/835/GCA_011301835.1_ASM1130183v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4674190	4674190	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4530	4023	116	na
GCA_011302195.1	PRJNA610035	SAMN14271043	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=435414	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130219v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/302/195/GCA_011302195.1_ASM1130219v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4662031	4662031	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4505	4022	115	na
GCA_011302375.1	PRJNA610035	SAMN14271039	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=353868	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130237v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/302/375/GCA_011302375.1_ASM1130237v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4673633	4673633	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4526	3961	116	na
GCA_011302515.1	PRJNA610035	SAMN14271037	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=388789	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130251v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/302/515/GCA_011302515.1_ASM1130251v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4761320	4761320	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4622	3949	114	na
GCA_011302735.1	PRJNA610035	SAMN14271038	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=400321	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130273v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/302/735/GCA_011302735.1_ASM1130273v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4673979	4673979	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4518	3894	114	na
GCA_011303155.1	PRJNA610035	SAMN14271046	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=416020	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130315v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/303/155/GCA_011303155.1_ASM1130315v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4662216	4662216	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4522	4001	113	na
GCA_011303355.1	PRJNA610035	SAMN14271044	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=434304	na	latest	Complete Genome	Major	Full	2020-03-16	ASM1130335v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/303/355/GCA_011303355.1_ASM1130335v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4662107	4662107	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4507	4053	115	na
GCA_011388155.1	PRJNA610035	SAMN14271045	na	na	2021403	28901	Salmonella enterica subsp. enterica serovar Adjame	strain=387507	na	latest	Complete Genome	Major	Full	2020-03-17	ASM1138815v1	Canadian Food Inspection Agency	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/388/155/GCA_011388155.1_ASM1138815v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4657667	4657667	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-03-09	4494	3926	115	na
