#  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
GCA_015534835.1	PRJNA639960	SAMN15296093	na	na	2745890	2745890	Salmonella sp. SJTUF14076	strain=SJTUF14076	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553483v1	Shanghai Jiao Tong University	GCF_015534835.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/534/835/GCA_015534835.1_ASM1553483v1	na	na	na	haploid	bacteria	5052491	5052491	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-10	4872	4632	121	na
GCA_004010735.1	PRJNA512639	SAMN10689135	na	na	2500542	2500542	Salmonella sp. SSDFZ54	strain=SSDFZ54	na	latest	Complete Genome	Major	Full	2019-01-10	ASM401073v1	Zhejiang Academy of Agricultural Sciences	GCF_004010735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/010/735/GCA_004010735.1_ASM401073v1	na	na	na	haploid	bacteria	5250803	5250803	51.500000	12	12	12	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-01-04	5335	5013	122	32293141
GCA_042604575.1	PRJNA1160228	SAMN43681208	na	na	3344879	3344879	Salmonella sp. HY31	strain=HY31	na	latest	Complete Genome	Major	Full	2024-10-03	ASM4260457v1	Fujian Academy of Agricultural Sciences, Institute of animal husbandry and veterinary medicine	GCF_042604575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/604/575/GCA_042604575.1_ASM4260457v1	na	na	na	haploid	bacteria	4828658	4828658	51.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-09-27	4625	4273	112	na
GCA_025232695.1	PRJNA473048	SAMN09258664	na	na	2204208	2204208	Salmonella sp. FORC89	strain=FORC89	na	latest	Complete Genome	Major	Full	2022-09-16	ASM2523269v1	Seoul National University	GCF_025232695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/232/695/GCA_025232695.1_ASM2523269v1	na	na	na	haploid	bacteria	4766465	4766465	52.000000	2	2	2	Seoul National University	Annotation submitted by Seoul National University	2022-09-16	4939	4833	106	na
GCA_044793245.1	PRJNA1126830	SAMN41987245	na	na	3229224	3229224	Salmonella sp. SJTUF15614	strain=SJTUF15614	na	latest	Complete Genome	Major	Full	2024-11-12	ASM4479324v1	School of Agriculture and Biology, Shanghai Jiao Tong Uniersity	GCF_044793245.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/044/793/245/GCA_044793245.1_ASM4479324v1	na	na	na	haploid	bacteria	4952303	4952303	52.000000	7	7	7	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-06-28	4817	4541	119	na
GCA_042932255.1	PRJNA1165840	SAMN43948438	na	na	3366287	3366287	Salmonella sp. WC3	strain=WC3	na	latest	Complete Genome	Major	Full	2024-10-09	ASM4293225v1	College of Animal Science and Technology, Hebei Normal University of Science and Technology	GCF_042932255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/042/932/255/GCA_042932255.1_ASM4293225v1	na	na	na	haploid	bacteria	4833605	4833605	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024-10-03	4748	4328	107	na
GCA_015534735.1	PRJNA639960	SAMN15296098	na	na	2745895	2745895	Salmonella sp. SJTUF14178	strain=SJTUF14178	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553473v1	Shanghai Jiao Tong University	GCF_015534735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/534/735/GCA_015534735.1_ASM1553473v1	na	na	na	haploid	bacteria	4843228	4843228	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-10	4684	4466	119	na
GCA_015534815.1	PRJNA639960	SAMN15296094	na	na	2745891	2745891	Salmonella sp. SJTUF14146	strain=SJTUF14146	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553481v1	Shanghai Jiao Tong University	GCF_015534815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/534/815/GCA_015534815.1_ASM1553481v1	na	na	na	haploid	bacteria	4889803	4889803	52.000000	2	2	2	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-10	4717	4466	121	na
GCA_029866905.1	PRJNA937772	SAMN33419350	na	na	3030529	3030529	Salmonella sp. SA14318	strain=SA14318	na	latest	Complete Genome	Major	Full	2023-04-25	ASM2986690v1	Chinese Center for Disease Control and Prevention	GCF_029866905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/866/905/GCA_029866905.1_ASM2986690v1	na	na	na	haploid	bacteria	4742137	4742137	52.000000	2	2	2	na	na		0	0	0	na
GCA_018388585.1	PRJNA725034	SAMN18868251	na	na	2833771	2833771	Salmonella sp. SJTUF14523	strain=SJTUF14523	na	latest	Complete Genome	Major	Full	2021-05-17	ASM1838858v1	Shanghai Jiao Tong University	GCF_018388585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/388/585/GCA_018388585.1_ASM1838858v1	na	na	na	haploid	bacteria	4854666	4854666	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-05-11	4735	4483	121	na
GCA_020181675.1	PRJNA761142	SAMN21245058	na	na	2874627	2874627	Salmonella sp. A7	strain=A7	na	latest	Complete Genome	Major	Full	2021-09-30	ASM2018167v1	Wuhan Polytechnic University	GCF_020181675.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/181/675/GCA_020181675.1_ASM2018167v1	na	na	na	haploid	bacteria	4687652	4687652	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-23	4545	4325	117	na
GCA_009913455.1	PRJNA595669	SAMN13564658	na	na	2686305	2686305	Salmonella sp. S13	strain=S13	na	latest	Complete Genome	Major	Full	2020-01-22	ASM991345v1	Henan Agricultural University	GCF_009913455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/913/455/GCA_009913455.1_ASM991345v1	unverified source organism	na	na	haploid	bacteria	5037272	5037272	51.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-12-19	4918	4585	120	na
GCA_029962125.1	PRJNA937772	SAMN33419349	na	na	3030528	3030528	Salmonella sp. SA15303	strain=SA15303	na	latest	Complete Genome	Major	Full	2023-05-10	ASM2996212v1	Chinese Center for Disease Control and Prevention	GCF_029962125.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/962/125/GCA_029962125.1_ASM2996212v1	na	na	na	haploid	bacteria	5157095	5157095	52.000000	4	4	4	na	na		0	0	0	na
GCA_050574145.1	PRJNA1264671	SAMN48575825	na	na	3423917	3423917	Salmonella sp. GDC200615	strain=GDC200615	na	latest	Complete Genome	Major	Full	2025-05-27	ASM5057414v1	College of Veterinary Medicine, Huazhong Agricultural University	GCF_050574145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/050/574/145/GCA_050574145.1_ASM5057414v1	na	na	na	haploid	bacteria	4930792	4930792	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-05-20	4853	4357	112	na
GCA_020150755.1	PRJNA760762	SAMN21220878	na	na	2876620	2876620	Salmonella sp. A29-2	strain=A29-2	na	latest	Complete Genome	Major	Full	2021-09-26	ASM2015075v1	Wuhan Polytechnic University	GCF_020150755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/150/755/GCA_020150755.1_ASM2015075v1	na	na	na	haploid	bacteria	4897365	4897365	52.000000	4	4	4	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-10-01	4764	4508	123	na
GCA_049347135.1	PRJNA1242211	SAMN47584479	na	na	3413285	3413285	Salmonella sp. 174	strain=174	na	latest	Complete Genome	Major	Full	2025-04-08	ASM4934713v1	Department of Biotechnology and Science, School of Life Science and Technology, Wuhan Polytechnic University	GCF_049347135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/049/347/135/GCA_049347135.1_ASM4934713v1	na	na	na	haploid	bacteria	4768468	4768468	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2025-04-02	4684	4374	120	na
GCA_017372255.1	PRJNA707129	SAMN18175062	na	na	2816951	2816951	Salmonella sp. SAL-045	strain=SAL-045	na	latest	Complete Genome	Major	Full	2021-03-17	ASM1737225v1	Wuhan Polytechnic University	GCF_017372255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/372/255/GCA_017372255.1_ASM1737225v1	na	na	na	haploid	bacteria	5021852	5021852	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-10	4904	4625	120	na
GCA_020221795.1	PRJNA766307	SAMN21849513	na	na	2878546	2878546	Salmonella sp. A39	strain=A39	na	latest	Complete Genome	Major	Full	2021-10-04	ASM2022179v1	Wuhan Polytechnic University	GCF_020221795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/221/795/GCA_020221795.1_ASM2022179v1	na	na	na	haploid	bacteria	4992015	4992015	52.000000	3	3	3	na	na		0	0	0	na
GCA_009671145.1	PRJNA587063	SAMN13175636	na	na	2664291	2664291	Salmonella sp. HNK130	strain=HNK130	na	latest	Complete Genome	Major	Full	2019-11-19	ASM967114v1	South China Agricultural University	GCF_009671145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/671/145/GCA_009671145.1_ASM967114v1	unverified source organism	na	na	haploid	bacteria	4753000	4753000	51.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-11-12	4632	4315	121	na
GCA_013114975.1	PRJNA623775	SAMN14558686	na	na	2725417	2725417	Salmonella sp. SCFS4	strain=SCFS4	na	latest	Complete Genome	Major	Full	2020-05-18	ASM1311497v1	Sichuan University	GCF_013114975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/114/975/GCA_013114975.1_ASM1311497v1	na	na	na	haploid	bacteria	4988969	4988969	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-04-13	4807	4567	117	na
GCA_015534795.1	PRJNA639960	SAMN15296095	na	na	2745892	2745892	Salmonella sp. SJTUF14152	strain=SJTUF14152	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553479v1	Shanghai Jiao Tong University	GCF_015534795.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/534/795/GCA_015534795.1_ASM1553479v1	na	na	na	haploid	bacteria	4995432	4995432	52.000000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-10	4863	4599	120	na
GCA_023374955.1	PRJNA827233	SAMN27606337	na	na	2935857	2935857	Salmonella sp. WGH-01	strain=WGH-01	na	latest	Complete Genome	Major	Full	2022-05-16	ASM2337495v1	beijing	na	na	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/374/955/GCA_023374955.1_ASM2337495v1	annotation fails completeness check; many frameshifted proteins	na	na	haploid	bacteria	4847433	4847433	52.500000	1	1	1	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-04-21	5597	1476	114	35537043
GCA_004010755.1	PRJNA512641	SAMN10689167	na	na	2500543	2500543	Salmonella sp. SSDFZ69	strain=SSDFZ69	na	latest	Complete Genome	Major	Full	2019-01-10	ASM401075v1	Zhejiang Academy of Agricultural Sciences	GCF_004010755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/010/755/GCA_004010755.1_ASM401075v1	na	na	na	haploid	bacteria	4921931	4921931	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2019-01-04	4913	4621	117	na
GCA_020268625.1	PRJNA766318	SAMN21843235	na	na	2879113	2879113	Salmonella sp. JXY0409-18	strain=JXY0409-18	na	latest	Complete Genome	Major	Full	2021-10-05	ASM2026862v1	Wuhan Polytechnic University	GCF_020268625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/268/625/GCA_020268625.1_ASM2026862v1	na	na	na	haploid	bacteria	4877564	4877564	52.000000	5	5	5	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-09-29	4762	4514	120	na
GCA_025426275.1	PRJNA882226	SAMN30929802	na	na	2979871	2979871	Salmonella sp. 3C	strain=3C	na	latest	Complete Genome	Major	Full	2022-09-27	ASM2542627v1	Inner Mongolia Minzu University	GCF_025426275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/025/426/275/GCA_025426275.1_ASM2542627v1	na	na	na	haploid	bacteria	4965370	4965370	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2022-09-21	4892	4541	120	na
GCA_017372215.1	PRJNA707128	SAMN18175061	na	na	2816953	2816953	Salmonella sp. SAL-020	strain=SAL-020	na	latest	Complete Genome	Major	Full	2021-03-17	ASM1737221v1	Wuhan Polytechnic University	GCF_017372215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/372/215/GCA_017372215.1_ASM1737221v1	na	na	na	haploid	bacteria	4768808	4768808	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2021-03-10	4638	4385	121	na
GCA_015534755.1	PRJNA639960	SAMN15296097	na	na	2745894	2745894	Salmonella sp. SJTUF14170	strain=SJTUF14170	na	latest	Complete Genome	Major	Full	2020-11-17	ASM1553475v1	Shanghai Jiao Tong University	GCF_015534755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/534/755/GCA_015534755.1_ASM1553475v1	na	na	na	haploid	bacteria	4851021	4851021	52.000000	3	3	3	NCBI	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2020-11-10	4694	4476	119	na
